ngram	w1	w2	w3	w4	w5	n
depan_pendapatannya_bisa_jauh_lebih	depan	pendapatannya	bisa	jauh	lebih	2
depan_perlu_segera_dirumuskan_kebijakan	depan	perlu	segera	dirumuskan	kebijakan	2
depan_publik_saat_mengikuti_tur	depan	publik	saat	mengikuti	tur	2
depan_sambil_berharap_rekan_setimnya	depan	sambil	berharap	rekan	setimnya	2
depan_sebab_semua_negara_maju	depan	sebab	semua	negara	maju	2
depan_selesai_menutup_jalur_penyelundupan	depan	selesai	menutup	jalur	penyelundupan	2
depan_semakin_berat_dan_kompleks	depan	semakin	berat	dan	kompleks	2
depan_semuanya_bisa_berjalan_sesuai	depan	semuanya	bisa	berjalan	sesuai	2
depan_seperti_mobil_listrik_mobil	depan	seperti	mobil	listrik	mobil	2
depan_superblok_ini_juga_untuk	depan	superblok	ini	juga	untuk	2
depan_tegas_mantan_wartawan_senior	depan	tegas	mantan	wartawan	senior	2
depan_terdapat_di_beberapa_lokasi	depan	terdapat	di	beberapa	lokasi	2
depan_terkait_adanya_fakta_dan	depan	terkait	adanya	fakta	dan	2
depan_tidak_akan_cerah_katanya	depan	tidak	akan	cerah	katanya	2
depan_tidak_boleh_ke_samping	depan	tidak	boleh	ke	samping	2
depan_tidak_membuatnya_lihai_menangkap	depan	tidak	membuatnya	lihai	menangkap	2
depan_tidak_mengubah_fungsi_utamanya	depan	tidak	mengubah	fungsi	utamanya	2
depan_untuk_fokus_membangun_embung	depan	untuk	fokus	membangun	embung	2
depan_untuk_mengganti_industri_berbasis	depan	untuk	mengganti	industri	berbasis	2
depan_yaitu_konsumen_digital_transformasi	depan	yaitu	konsumen	digital	transformasi	2
depan_yang_lebih_baik_dan	depan	yang	lebih	baik	dan	2
depan_yang_lebih_baik_lagi	depan	yang	lebih	baik	lagi	2
depannya_bisa_digunakan_ke_pasien	depannya	bisa	digunakan	ke	pasien	2
depannya_kemarin_sudah_kita_hitung-hitung	depannya	kemarin	sudah	kita	hitung-hitung	2
depannya_sudah_kami_hitung-hitung_saya	depannya	sudah	kami	hitung-hitung	saya	2
di_baris_depan_dan_empat	di	baris	depan	dan	empat	2
di_barisan_depan_disergap_para	di	barisan	depan	disergap	para	2
di_depan_aparat_kepolisian_yang	di	depan	aparat	kepolisian	yang	2
di_depan_banyak_orang_ujarnya	di	depan	banyak	orang	ujarnya	2
di_depan_dan_inci_di	di	depan	dan	inci	di	2
di_depan_dan_untuk_penumpang	di	depan	dan	untuk	penumpang	2
di_depan_forum_berskala_global	di	depan	forum	berskala	global	2
di_depan_gapura_yang_telah	di	depan	gapura	yang	telah	2
di_depan_gerbang_komplek_khusus	di	depan	gerbang	komplek	khusus	2
di_depan_kamar_di_hotel	di	depan	kamar	di	hotel	2
di_depan_kantor_bupati_dan	di	depan	kantor	bupati	dan	2
di_depan_kantor_mapolres_untuk	di	depan	kantor	mapolres	untuk	2
di_depan_kelas_di_antara	di	depan	kelas	di	antara	2
di_depan_mahasiswa_untuk_menyajikan	di	depan	mahasiswa	untuk	menyajikan	2
di_depan_majelis_yang_diketuai	di	depan	majelis	yang	diketuai	2
di_depan_mata_harus_hilang	di	depan	mata	harus	hilang	2
di_depan_pintu_masuk_kantor	di	depan	pintu	masuk	kantor	2
di_depan_publik_saat_mengikuti	di	depan	publik	saat	mengikuti	2
di_depan_sekolah_saat_jam	di	depan	sekolah	saat	jam	2
di_depan_torang_pe_rumah	di	depan	torang	pe	rumah	2
di_depannya_dari_sisi_kanan	di	depannya	dari	sisi	kanan	2
di_halaman_depan_dan_belakang	di	halaman	depan	dan	belakang	2
di_masa_depan_seiring_dengan	di	masa	depan	seiring	dengan	2
di_masa_depan_yaitu_konsumen	di	masa	depan	yaitu	konsumen	2
di_mejanya_di_depan_para	di	mejanya	di	depan	para	2
di_salah_satu_warung_depan	di	salah	satu	warung	depan	2
di_tengah-depan_masjid_yang_menghadap	di	tengah-depan	masjid	yang	menghadap	2
dibutuhkan_semoga_ke_depan_pemerintah	dibutuhkan	semoga	ke	depan	pemerintah	2
dilakukan_di_depan_gapura_penyambutan	dilakukan	di	depan	gapura	penyambutan	2
dimaksudkan_agar_ke_depan_tidak	dimaksudkan	agar	ke	depan	tidak	2
dimulai_pada_pertengahan_tahun_depan	dimulai	pada	pertengahan	tahun	depan	2
diperlukan_di_masa_depan_untuk	diperlukan	di	masa	depan	untuk	2
diputuskan_beberapa_minggu_ke_depan	diputuskan	beberapa	minggu	ke	depan	2
diri_untuk_menyambut_masa_depan	diri	untuk	menyambut	masa	depan	2
ditanya_rencananya_ke_depan_dirinya	ditanya	rencananya	ke	depan	dirinya	2
ditanyakan_karena_mencakup_masa_depan	ditanyakan	karena	mencakup	masa	depan	2
ditempatkan_di_depan_pintu_masuk	ditempatkan	di	depan	pintu	masuk	2
dua_hari_ke_depan_ini	dua	hari	ke	depan	ini	2
dua_pekan_ke_depan_daya	dua	pekan	ke	depan	daya	2
dua_posko_yakni_di_depan	dua	posko	yakni	di	depan	2
dua_tahun_ke_depan_di	dua	tahun	ke	depan	di	2
dua_tahun_ke_depan_katanya	dua	tahun	ke	depan	katanya	2
duduk_di_depan_dan_untuk	duduk	di	depan	dan	untuk	2
duduk_di_depan_komputer_dan	duduk	di	depan	komputer	dan	2
duduk_di_kursi_paling_depan	duduk	di	kursi	paling	depan	2
empat_tahun_ke_depan_untuk	empat	tahun	ke	depan	untuk	2
enam_tahun_ke_depan_yaitu	enam	tahun	ke	depan	yaitu	2
finis_terdepan_sebanyak_sembilan_kali	finis	terdepan	sebanyak	sembilan	kali	2
finish_terdepan_dengan_catatan_waktu	finish	terdepan	dengan	catatan	waktu	2
finishing_diharapkan_selesai_tahun_depan	finishing	diharapkan	selesai	tahun	depan	2
fit_dan_terbaik_karena_kedepannya	fit	dan	terbaik	karena	kedepannya	2
fitur_terbaru_mobil-mobil_masa_depan	fitur	terbaru	mobil-mobil	masa	depan	2
fokus_menatap_pertandingan_ke_depan	fokus	menatap	pertandingan	ke	depan	2
foto_bersama_di_depan_gedung	foto	bersama	di	depan	gedung	2
foto_warga_groupfie_di_depan	foto	warga	groupfie	di	depan	2
futsal_semakin_berkembang_ke_depannya	futsal	semakin	berkembang	ke	depannya	2
garda_terdepan_dalam_memerangi_paham	garda	terdepan	dalam	memerangi	paham	2
garda_terdepan_dalam_mewujudkan_kemandirian	garda	terdepan	dalam	mewujudkan	kemandirian	2
garda_terdepan_dalam_penyelesaian_masalah	garda	terdepan	dalam	penyelesaian	masalah	2
generasi_masa_depan_bangsa_yang	generasi	masa	depan	bangsa	yang	2
generasi_masa_depan_yang_lebih	generasi	masa	depan	yang	lebih	2
good_di_masa_depan_yaitu	good	di	masa	depan	yaitu	2
groupfie_di_depan_gapura_yang	groupfie	di	depan	gapura	yang	2
guna_memantapkan_langkah_ke_depan	guna	memantapkan	langkah	ke	depan	2
habis_dalam_tahun_ke_depan	habis	dalam	tahun	ke	depan	2
hadirin_di_barisan_depan_disergap	hadirin	di	barisan	depan	disergap	2
hamparan_pegunungan_di_depan_mata	hamparan	pegunungan	di	depan	mata	2
harapkan_beberapa_tahun_ke_depan	harapkan	beberapa	tahun	ke	depan	2
hari_ke_depan_atau_paling	hari	ke	depan	atau	paling	2
hari_ke_depan_dan_akan	hari	ke	depan	dan	akan	2
hari_ke_depan_jalur_trans	hari	ke	depan	jalur	trans	2
hari_ke_depan_kata_dia	hari	ke	depan	kata	dia	2
hari_ke_depan_pihaknya_akan	hari	ke	depan	pihaknya	akan	2
harus_lurus_ke_depan_tidak	harus	lurus	ke	depan	tidak	2
harus_tampil_paling_depan_dalam	harus	tampil	paling	depan	dalam	2
hingga_dua_hari_ke_depan	hingga	dua	hari	ke	depan	2
hingga_empat_bulan_ke_depan	hingga	empat	bulan	ke	depan	2
hingga_lima_bulan_ke_depan	hingga	lima	bulan	ke	depan	2
hingga_puluhan_tahun_ke_depan	hingga	puluhan	tahun	ke	depan	2
hingga_setahun_ke_depan_lantaran	hingga	setahun	ke	depan	lantaran	2
hingga_tiga_tahun_ke_depan	hingga	tiga	tahun	ke	depan	2
hotel_hingga_tahun_ke_depan	hotel	hingga	tahun	ke	depan	2
hujan_sepekan_ke_depan_akan	hujan	sepekan	ke	depan	akan	2
ia_berharap_ke_depan_nanti	ia	berharap	ke	depan	nanti	2
inci_di_depan_dan_inci	inci	di	depan	dan	inci	2
industri_masa_depan_untuk_mengganti	industri	masa	depan	untuk	mengganti	2
ingin_ke_depan_desa_akan	ingin	ke	depan	desa	akan	2
ini_akan_direalisasikan_tahun_depan	ini	akan	direalisasikan	tahun	depan	2
ini_atau_awal_tahun_depan	ini	atau	awal	tahun	depan	2
ini_di_depan_kamar_di	ini	di	depan	kamar	di	2
ini_sudah_ada_di_depan	ini	sudah	ada	di	depan	2
ini_tepat_berada_di_depan	ini	tepat	berada	di	depan	2
intensitas_hujan_sepekan_ke_depan	intensitas	hujan	sepekan	ke	depan	2
itu_finish_terdepan_dengan_catatan	itu	finish	terdepan	dengan	catatan	2
itu_harus_lurus_ke_depan	itu	harus	lurus	ke	depan	2
itu_karena_bagian_depan_gedung	itu	karena	bagian	depan	gedung	2
itu_ke_depan_kami_akan	itu	ke	depan	kami	akan	2
itu_ke_depannya_bisa_digunakan	itu	ke	depannya	bisa	digunakan	2
itu_target_kita_ke_depan	itu	target	kita	ke	depan	2
jadi_garda_terdepan_dalam_penyelesaian	jadi	garda	terdepan	dalam	penyelesaian	2
jalan_yang_ada_di_depan	jalan	yang	ada	di	depan	2
jangka_waktu_tahun_ke_depan	jangka	waktu	tahun	ke	depan	2
jarak_dengan_kendaraan_di_depannya	jarak	dengan	kendaraan	di	depannya	2
juga_dilengkapi_dengan_kamera_depan	juga	dilengkapi	dengan	kamera	depan	2
juga_disiagakan_di_halaman_depan	juga	disiagakan	di	halaman	depan	2
juga_lini_tengah_dan_depan	juga	lini	tengah	dan	depan	2
kalau_sampai_hari_ke_depan	kalau	sampai	hari	ke	depan	2
kamera_depan_dengan_resolusi_besar	kamera	depan	dengan	resolusi	besar	2
kamera_depan_tidak_membuatnya_lihai	kamera	depan	tidak	membuatnya	lihai	2
kampanye_ke_depan_lebih_mengutamakan	kampanye	ke	depan	lebih	mengutamakan	2
karena_bagian_depan_gedung_milik	karena	bagian	depan	gedung	milik	2
karena_ke_depan_pendapatannya_bisa	karena	ke	depan	pendapatannya	bisa	2
karena_mencakup_masa_depan_para	karena	mencakup	masa	depan	para	2
kasar_menghias_teras_depan_rumah	kasar	menghias	teras	depan	rumah	2
kata_pertamanya_di_depan_publik	kata	pertamanya	di	depan	publik	2
ke_depan_ada_apa-apa_dengan	ke	depan	ada	apa-apa	dengan	2
ke_depan_akan_ada_lagi	ke	depan	akan	ada	lagi	2
ke_depan_akan_langsung_diangkut	ke	depan	akan	langsung	diangkut	2
ke_depan_akan_lebih_baik	ke	depan	akan	lebih	baik	2
ke_depan_akan_melakukan_upaya	ke	depan	akan	melakukan	upaya	2
ke_depan_akan_mencapai_di	ke	depan	akan	mencapai	di	2
ke_depan_akan_semakin_besar	ke	depan	akan	semakin	besar	2
ke_depan_atau_paling_lambat	ke	depan	atau	paling	lambat	2
ke_depan_dan_kami_berharap	ke	depan	dan	kami	berharap	2
ke_depan_daya_tahan_pemain	ke	depan	daya	tahan	pemain	2
ke_depan_desa_akan_membantu	ke	depan	desa	akan	membantu	2
ke_depan_hal_ini_tidak	ke	depan	hal	ini	tidak	2
ke_depan_jauh_lebih_baik	ke	depan	jauh	lebih	baik	2
ke_depan_jika_terpilih_akan	ke	depan	jika	terpilih	akan	2
ke_depan_kami_akan_berupaya	ke	depan	kami	akan	berupaya	2
ke_depan_langkah_ini_diikuti	ke	depan	langkah	ini	diikuti	2
ke_depan_lantaran_desainnya_yang	ke	depan	lantaran	desainnya	yang	2
ke_depan_lebih_baik_lagi	ke	depan	lebih	baik	lagi	2
ke_depan_lebih_mengutamakan_pertarungan	ke	depan	lebih	mengutamakan	pertarungan	2
ke_depan_masih_akan_terjadi	ke	depan	masih	akan	terjadi	2
ke_depan_masyarakat_akan_lebih	ke	depan	masyarakat	akan	lebih	2
ke_depan_mempunyai_prospek_menjadi	ke	depan	mempunyai	prospek	menjadi	2
ke_depan_menjadi_lebih_baik	ke	depan	menjadi	lebih	baik	2
ke_depan_nanti_tidak_lagi	ke	depan	nanti	tidak	lagi	2
ke_depan_pada_untuk_tahapan	ke	depan	pada	untuk	tahapan	2
ke_depan_pemerintah_dapat_mengatasi	ke	depan	pemerintah	dapat	mengatasi	2
ke_depan_pendapatannya_bisa_jauh	ke	depan	pendapatannya	bisa	jauh	2
ke_depan_program-program_yang_akan	ke	depan	program-program	yang	akan	2
ke_depan_selesai_menutup_jalur	ke	depan	selesai	menutup	jalur	2
ke_depan_semakin_berat_dan	ke	depan	semakin	berat	dan	2
ke_depan_semuanya_bisa_berjalan	ke	depan	semuanya	bisa	berjalan	2
ke_depan_tidak_akan_banyak	ke	depan	tidak	akan	banyak	2
ke_depan_tidak_boleh_ke	ke	depan	tidak	boleh	ke	2
ke_depan_tidak_mengubah_fungsi	ke	depan	tidak	mengubah	fungsi	2
ke_depan_yang_harus_dilakukan	ke	depan	yang	harus	dilakukan	2
ke_depannya_akan_terus_bertambah	ke	depannya	akan	terus	bertambah	2
ke_depannya_bisa_digunakan_ke	ke	depannya	bisa	digunakan	ke	2
ke_depannya_diharapkan_penerimaan_pajak	ke	depannya	diharapkan	penerimaan	pajak	2
ke_depannya_lebih_ke_tenaga-tenaga	ke	depannya	lebih	ke	tenaga-tenaga	2
ke_dunia_hiburan_tahun_depan	ke	dunia	hiburan	tahun	depan	2
kecoklatan_berdiri_di_tengah-depan_masjid	kecoklatan	berdiri	di	tengah-depan	masjid	2
kedalaman_kolam_di_depan_dermaga	kedalaman	kolam	di	depan	dermaga	2
kedepan_nanti_bencana_akibat_ulah	kedepan	nanti	bencana	akibat	ulah	2
kedua_pihak_di_masa_depan	kedua	pihak	di	masa	depan	2
kedudukan_yang_sama_di_depan	kedudukan	yang	sama	di	depan	2
kehidupan_dan_masa_depan_bangsa	kehidupan	dan	masa	depan	bangsa	2
kehidupan_kita_di_masa_depan	kehidupan	kita	di	masa	depan	2
kehidupan_mereka_di_masa_depan	kehidupan	mereka	di	masa	depan	2
kembali_bergulir_awal_pekan_depan	kembali	bergulir	awal	pekan	depan	2
kembali_bermain_sebelum_musim_depan	kembali	bermain	sebelum	musim	depan	2
kendaraan_yang_ada_di_depannya	kendaraan	yang	ada	di	depannya	2
kepintaran_anak_untuk_masa_depannya	kepintaran	anak	untuk	masa	depannya	2
keputusannya_selalu_kontroversial_mengedepankan_kepentingan	keputusannya	selalu	kontroversial	mengedepankan	kepentingan	2
kesempatan_berbicara_di_depan_forum	kesempatan	berbicara	di	depan	forum	2
ketika_berbicara_di_depan_mahasiswa	ketika	berbicara	di	depan	mahasiswa	2
kiri_kanan_depan_dan_belakang	kiri	kanan	depan	dan	belakang	2
kita_harus_menatap_ke_depan	kita	harus	menatap	ke	depan	2
kita_ke_depan_pada_untuk	kita	ke	depan	pada	untuk	2
kontroversial_mengedepankan_kepentingan_jangka_pendek	kontroversial	mengedepankan	kepentingan	jangka	pendek	2
korban_sedang_berdiri_di_depan	korban	sedang	berdiri	di	depan	2
lagi_mengedepankan_hal-hal_yang_sifatnya	lagi	mengedepankan	hal-hal	yang	sifatnya	2
lain_berlari_ke_depannya_seperti	lain	berlari	ke	depannya	seperti	2
lalu_sekarang_dan_masa_depan	lalu	sekarang	dan	masa	depan	2
langsung_terhampar_di_depan_mata	langsung	terhampar	di	depan	mata	2
lantai_bagian_depan_superblok_ini	lantai	bagian	depan	superblok	ini	2
lebaran_tahun_depan_bertambah_dari	lebaran	tahun	depan	bertambah	dari	2
lebih_baik_ke_depannya_jelas	lebih	baik	ke	depannya	jelas	2
lebih_tajam_di_depan_gawang	lebih	tajam	di	depan	gawang	2
level_klub_pada_masa_depan	level	klub	pada	masa	depan	2
lima_tahun_ke_depan_bisa	lima	tahun	ke	depan	bisa	2
lima_tahun_ke_depan_harus	lima	tahun	ke	depan	harus	2
lima_tahun_ke_depan_kata	lima	tahun	ke	depan	kata	2
lima_tahun_ke_depan_nanti	lima	tahun	ke	depan	nanti	2
lima_tahun_ke_depan_yang	lima	tahun	ke	depan	yang	2
lima_yang_mangkal_di_depan	lima	yang	mangkal	di	depan	2
lini_depan_yang_diisi_oleh	lini	depan	yang	diisi	oleh	2
lini_tengah_dan_depan_kata	lini	tengah	dan	depan	kata	2
listrik_subsidi_pada_tahun_depan	listrik	subsidi	pada	tahun	depan	2
lurus_ke_depan_tidak_boleh	lurus	ke	depan	tidak	boleh	2
makan_dan_kentut_di_depan	makan	dan	kentut	di	depan	2
mangkal_di_depan_sekolah_mereka	mangkal	di	depan	sekolah	mereka	2
masa_depan_anak_dipengaruhi_oleh	masa	depan	anak	dipengaruhi	oleh	2
masa_depan_bangsa_ini_katanya	masa	depan	bangsa	ini	katanya	2
masa_depan_bangsa_namun_juga	masa	depan	bangsa	namun	juga	2
masa_depan_bumi_dan_seluruh	masa	depan	bumi	dan	seluruh	2
masa_depan_dan_kesejahteraan_para	masa	depan	dan	kesejahteraan	para	2
masa_depan_dengan_cara_mengembangkan	masa	depan	dengan	cara	mengembangkan	2
masa_depan_dengan_lebih_cermat	masa	depan	dengan	lebih	cermat	2
masa_depan_induk_sepak_bola	masa	depan	induk	sepak	bola	2
masa_depan_keuangan_syariah_masih	masa	depan	keuangan	syariah	masih	2
masa_depan_lebih_baik_umat	masa	depan	lebih	baik	umat	2
masa_depan_pemain_spesialis_ganda	masa	depan	pemain	spesialis	ganda	2
masa_depan_sebab_semua_negara	masa	depan	sebab	semua	negara	2
masa_depan_tidak_ada_lagi	masa	depan	tidak	ada	lagi	2
masa_depan_untuk_mengganti_industri	masa	depan	untuk	mengganti	industri	2
masa_depan_yaitu_konsumen_digital	masa	depan	yaitu	konsumen	digital	2
masa_depan_yang_cerah_dan	masa	depan	yang	cerah	dan	2
masa_depan_yang_lebih_cemerlang	masa	depan	yang	lebih	cemerlang	2
masa_depannya_yang_menjanjikan_baginya	masa	depannya	yang	menjanjikan	baginya	2
masa_sekarang_untuk_masa_depan	masa	sekarang	untuk	masa	depan	2
masuk_kerja_awal_bulan_depan	masuk	kerja	awal	bulan	depan	2
mejanya_di_depan_para_wartawan	mejanya	di	depan	para	wartawan	2
melahirkan_petaka_di_masa_depan	melahirkan	petaka	di	masa	depan	2
melainkan_menyiapkan_masa_depan_bangsa	melainkan	menyiapkan	masa	depan	bangsa	2
melakukan_aksi_demo_di_depan	melakukan	aksi	demo	di	depan	2
melakukan_aksi_demonatrasi_di_depan	melakukan	aksi	demonatrasi	di	depan	2
melakukan_demo_di_depan_gedung	melakukan	demo	di	depan	gedung	2
melihat_masa_depan_sebab_semua	melihat	masa	depan	sebab	semua	2
melintang_awal_pekan_depan_keputusan	melintang	awal	pekan	depan	keputusan	2
memang_mengurangi_ketajaman_lini_depan	memang	mengurangi	ketajaman	lini	depan	2
memanjang_di_depan_deretan_kamar	memanjang	di	depan	deretan	kamar	2
memasang_satu_striker_di_depan	memasang	satu	striker	di	depan	2
membahas_pertanian_ke_depan_walau	membahas	pertanian	ke	depan	walau	2
membaik_pada_tahun_depan_dan	membaik	pada	tahun	depan	dan	2
membakar_ban_bekas_di_depan	membakar	ban	bekas	di	depan	2
membangun_masa_depan_yang_lebih	membangun	masa	depan	yang	lebih	2
membawa_masa_depan_induk_sepak	membawa	masa	depan	induk	sepak	2
meminta_pada_tahun_depan_untuk	meminta	pada	tahun	depan	untuk	2
memulai_balapan_dari_posisi_terdepan	memulai	balapan	dari	posisi	terdepan	2
menangis_histeris_di_depan_jenazah	menangis	histeris	di	depan	jenazah	2
menantang_dan_menggebrak_ke_depan	menantang	dan	menggebrak	ke	depan	2
menatap_ke_masa_depan_ujar	menatap	ke	masa	depan	ujar	2
menatap_pertandingan_ke_depan_menjadi	menatap	pertandingan	ke	depan	menjadi	2
mencapai_masa_depan_yang_lebih	mencapai	masa	depan	yang	lebih	2
mencapai_puncak_prestasi_tahun_depan	mencapai	puncak	prestasi	tahun	depan	2
menegaskan_bahwa_ke_depan_dirinya	menegaskan	bahwa	ke	depan	dirinya	2
mengajar_di_depan_kelas_di	mengajar	di	depan	kelas	di	2
mengalirkan_bola_ke_lini_depan	mengalirkan	bola	ke	lini	depan	2
mengambil_garis_start_di_depan	mengambil	garis	start	di	depan	2
mengancam_masa_depan_generasi_muda	mengancam	masa	depan	generasi	muda	2
mengatakan_bahwa_untuk_ke_depan	mengatakan	bahwa	untuk	ke	depan	2
mengatakan_di_depan_publik_bahwa	mengatakan	di	depan	publik	bahwa	2
mengatakan_masa_depan_anak_dipengaruhi	mengatakan	masa	depan	anak	dipengaruhi	2
menge-depankan_asas_praduga_tak_bersalah	menge-depankan	asas	praduga	tak	bersalah	2
mengecek_pengerjaan_revitalisasi_dari_depan	mengecek	pengerjaan	revitalisasi	dari	depan	2
mengedepankan_asas_pra-duga_tak_bersalah	mengedepankan	asas	pra-duga	tak	bersalah	2
mengedepankan_hal-hal_yang_sifatnya_seremonial	mengedepankan	hal-hal	yang	sifatnya	seremonial	2
mengedepankan_kepentingan_bangsa_dan_negara	mengedepankan	kepentingan	bangsa	dan	negara	2
mengedepankan_kepentingan_jangka_pendek_serta	mengedepankan	kepentingan	jangka	pendek	serta	2
mengedepankan_kepentingan_pribadi_dan_kelompok	mengedepankan	kepentingan	pribadi	dan	kelompok	2
mengedepankan_prinsip-prinsip_demokrasi_dan_penghormatan	mengedepankan	prinsip-prinsip	demokrasi	dan	penghormatan	2
menggelar_aksi_di_depan_gedung	menggelar	aksi	di	depan	gedung	2
menggelar_demonstrasi_di_depan_kantor	menggelar	demonstrasi	di	depan	kantor	2
menghaturkan_sikap_sembah_di_depan	menghaturkan	sikap	sembah	di	depan	2
mengucapkan_kata_pertamanya_di_depan	mengucapkan	kata	pertamanya	di	depan	2
mengumpan_bola_dari_depan_mulut	mengumpan	bola	dari	depan	mulut	2
mengunggulkan_kamera_depan_dengan_resolusi	mengunggulkan	kamera	depan	dengan	resolusi	2
mengungkap_masa_depan_pemain_spesialis	mengungkap	masa	depan	pemain	spesialis	2
mengurangi_ketajaman_lini_depan_tim	mengurangi	ketajaman	lini	depan	tim	2
menilai_masa_depan_keuangan_syariah	menilai	masa	depan	keuangan	syariah	2
menjadi_andalan_di_lini_depan	menjadi	andalan	di	lini	depan	2
menjadi_garda_terdepan_dalam_memerangi	menjadi	garda	terdepan	dalam	memerangi	2
menjadi_garda_terdepan_dalam_mewujudkan	menjadi	garda	terdepan	dalam	mewujudkan	2
menjadi_penentu_arah_masa_depan	menjadi	penentu	arah	masa	depan	2
menjadi_perusahaan_telekomunikasi_digital_terdepan	menjadi	perusahaan	telekomunikasi	digital	terdepan	2
menjalani_akreditasi_dua_tahun_depan	menjalani	akreditasi	dua	tahun	depan	2
menjawab_tantangan_masa_depan_dengan	menjawab	tantangan	masa	depan	dengan	2
menuju_perusahaan_telekomunikasi_digital_terdepan	menuju	perusahaan	telekomunikasi	digital	terdepan	2
menyambut_masa_depan_dengan_cara	menyambut	masa	depan	dengan	cara	2
menyatakan_karier_masa_depan_di	menyatakan	karier	masa	depan	di	2
menyiapkan_generasi_masa_depan_yang	menyiapkan	generasi	masa	depan	yang	2
menyodok_ke_posisi_depan_kata	menyodok	ke	posisi	depan	kata	2
menyongsong_masa_depan_yang_cerah	menyongsong	masa	depan	yang	cerah	2
menyongsong_masa_depan_yang_lebih	menyongsong	masa	depan	yang	lebih	2
mereka_akan_bermain_di_depan	mereka	akan	bermain	di	depan	2
mereka_bermain_di_depan_publiknya	mereka	bermain	di	depan	publiknya	2
mereka_mengedepankan_akal_logikanya_dalam	mereka	mengedepankan	akal	logikanya	dalam	2
mobil_berhenti_di_depan_rumah	mobil	berhenti	di	depan	rumah	2
motor_yang_terparkir_di_depan	motor	yang	terparkir	di	depan	2
mulai_berpikir_tentang_masa_depannya	mulai	berpikir	tentang	masa	depannya	2
mulai_tahun_depan_akan_diubah	mulai	tahun	depan	akan	diubah	2
mungkin_agar_kedepan_nanti_bencana	mungkin	agar	kedepan	nanti	bencana	2
musim_depan_dengan_menempati_posisi	musim	depan	dengan	menempati	posisi	2
musim_depan_juara_dunia_tiga	musim	depan	juara	dunia	tiga	2
negara_dan_banga_ke_depan	negara	dan	banga	ke	depan	2
operasi_beberapa_bulan_ke_depan	operasi	beberapa	bulan	ke	depan	2
pada_dua_kuartal_ke_depan	pada	dua	kuartal	ke	depan	2
pada_hingga_tahun_ke_depan	pada	hingga	tahun	ke	depan	2
pada_lima_tahun_ke_depan	pada	lima	tahun	ke	depan	2
pada_musim_haji_tahun_depan	pada	musim	haji	tahun	depan	2
pada_pekan_depan_dengan_agenda	pada	pekan	depan	dengan	agenda	2
pada_penyelenggaraan_haji_tahun_depan	pada	penyelenggaraan	haji	tahun	depan	2
pada_tahun_depan_bisa_juga	pada	tahun	depan	bisa	juga	2
pada_tahun_depan_dan_dapat	pada	tahun	depan	dan	dapat	2
pada_tahun_depan_juga_akan	pada	tahun	depan	juga	akan	2
pada_tahun_depan_karena_pendapatannya	pada	tahun	depan	karena	pendapatannya	2
pada_tahun_depan_untuk_fokus	pada	tahun	depan	untuk	fokus	2
pajak_akan_menjadi_garda_terdepan	pajak	akan	menjadi	garda	terdepan	2
paling_depan_dalam_membangun_generasi	paling	depan	dalam	membangun	generasi	2
paling_depan_pada_balapan_di	paling	depan	pada	balapan	di	2
pekan_depan_kami_akan_segera	pekan	depan	kami	akan	segera	2
pekan_depan_kami_sudah_bisa	pekan	depan	kami	sudah	bisa	2
pekan_depan_keputusan_ini_akan	pekan	depan	keputusan	ini	akan	2
pekan_depan_sambil_berharap_rekan	pekan	depan	sambil	berharap	rekan	2
