ngram	w1	w2	w3	w4	w5	n
akan_dibayar_belakangan_karena_tanah	akan	dibayar	belakangan	karena	tanah	1
akan_dilakukan_terlebih_lini_belakang	akan	dilakukan	terlebih	lini	belakang	1
akan_dilengkapi_kamera_belakang_16MP	akan	dilengkapi	kamera	belakang	16MP	1
akan_diperkuat_dua_kamera_belakang	akan	diperkuat	dua	kamera	belakang	1
akan_diperkuat_pemain_belakang_andalannya	akan	diperkuat	pemain	belakang	andalannya	1
akan_dipersenjatai_dengan_kamera_belakang	akan	dipersenjatai	dengan	kamera	belakang	1
akan_direlokasi_ke_bagian_belakang	akan	direlokasi	ke	bagian	belakang	1
akan_ditarik_ke_belakang_menemani	akan	ditarik	ke	belakang	menemani	1
akan_ditembak_di_belakang_kepalanya	akan	ditembak	di	belakang	kepalanya	1
akan_ditempat-kan_di_bagian_belakang	akan	ditempat-kan	di	bagian	belakang	1
akan_ditemui_kamera_belakang_megapiksel	akan	ditemui	kamera	belakang	megapiksel	1
akan_melihat_kehidupan_dia_dibelakang	akan	melihat	kehidupan	dia	dibelakang	1
akan_melihat_latar_belakang_saya	akan	melihat	latar	belakang	saya	1
akan_mem-buat_kita_lebih_terbelakang	akan	mem-buat	kita	lebih	terbelakang	1
akan_membahayakan_pengemudi_di_belakangnya	akan	membahayakan	pengemudi	di	belakangnya	1
akan_membantu_menjaga_tulang_belakang	akan	membantu	menjaga	tulang	belakang	1
akan_membuka_daerah_dari_keterbelakangan	akan	membuka	daerah	dari	keterbelakangan	1
akan_memiliki_kamera_belakang_12MP	akan	memiliki	kamera	belakang	12MP	1
akan_mencari_tahu_latar_belakang	akan	mencari	tahu	latar	belakang	1
akan_mendatangkan_pemain_belakang_baru	akan	mendatangkan	pemain	belakang	baru	1
akan_mengambil_pe-numpang_di_belakang	akan	mengambil	pe-numpang	di	belakang	1
akan_mengawal_lini_belakang_dan	akan	mengawal	lini	belakang	dan	1
akan_menjadi_momok_lini_belakang	akan	menjadi	momok	lini	belakang	1
akan_menyisakan_wilayah_terbelakang_yang	akan	menyisakan	wilayah	terbelakang	yang	1
akan_sejarah_di_belakang_pertandi-ngan	akan	sejarah	di	belakang	pertandi-ngan	1
akan_senantiasa_berada_di_belakangnya	akan	senantiasa	berada	di	belakangnya	1
akan_shalat_di_belakang_makam	akan	shalat	di	belakang	makam	1
akan_sulit_ditikam_dari_belakang	akan	sulit	ditikam	dari	belakang	1
akan_terus_berada_di_belakang	akan	terus	berada	di	belakang	1
akarnya_apa_sesungguhnya_di_belakang	akarnya	apa	sesungguhnya	di	belakang	1
akarnya_sangat_bertolak_belakang_tapi	akarnya	sangat	bertolak	belakang	tapi	1
akhir_empat_fraksi_yang_belakangan	akhir	empat	fraksi	yang	belakangan	1
akhirnya_waktu-waktu_belakangan_ini_bukan	akhirnya	waktu-waktu	belakangan	ini	bukan	1
akhlak_buruk_yang_merebak_belakangan	akhlak	buruk	yang	merebak	belakangan	1
akibat_benjolan_anemia_tulang_belakang	akibat	benjolan	anemia	tulang	belakang	1
akibat_dipaksa_dipindahkan_ke_belakang	akibat	dipaksa	dipindahkan	ke	belakang	1
akibat_miras_belakangan_kian_marak	akibat	miras	belakangan	kian	marak	1
akibat_padamnya_aliran_listrik_belakangan	akibat	padamnya	aliran	listrik	belakangan	1
akibat_pemain_belakang_lawan_melakukan	akibat	pemain	belakang	lawan	melakukan	1
akibat_pintu_belakang_mobil_boks	akibat	pintu	belakang	mobil	boks	1
akik_belakangan_ini_membuat_para	akik	belakangan	ini	membuat	para	1
akrabnya_bertolak_belakang_dengan_salah	akrabnya	bertolak	belakang	dengan	salah	1
akrabnya_hal_tersebut_dilatarbelakangi_beberapa	akrabnya	hal	tersebut	dilatarbelakangi	beberapa	1
akrobatik_menepis_sundulan_pemain_belakang	akrobatik	menepis	sundulan	pemain	belakang	1
aksi_demo_yang_terjadi_belakangan	aksi	demo	yang	terjadi	belakangan	1
aksi_ini_dilatarbelakangi_oleh_ketidaktegasan	aksi	ini	dilatarbelakangi	oleh	ketidaktegasan	1
aksi_kejahatan_di_jalanan_belakangan	aksi	kejahatan	di	jalanan	belakangan	1
aksi_pembacokan_dilatarbelakangi_balas_dendam	aksi	pembacokan	dilatarbelakangi	balas	dendam	1
aksi_pen-curian_yang_terjadi_belakangan	aksi	pen-curian	yang	terjadi	belakangan	1
aksi_pencopetan_yang_belakangan_ini	aksi	pencopetan	yang	belakangan	ini	1
aksi_penggusuran_tersebut_dilatarbelakangi_mafia-mafia	aksi	penggusuran	tersebut	dilatarbelakangi	mafia-mafia	1
aksi_protes_dilatarbelakangi_ketidakpuasan_mekanisme	aksi	protes	dilatarbelakangi	ketidakpuasan	mekanisme	1
aksi_yang_belakangan_beredar_di	aksi	yang	belakangan	beredar	di	1
aksi-aksi_massa_yang_belakangan_marak	aksi-aksi	massa	yang	belakangan	marak	1
aktif_dalam_lima_bulan_belakangan	aktif	dalam	lima	bulan	belakangan	1
aktif_di_belakang_layar_sebagai	aktif	di	belakang	layar	sebagai	1
aktor_aktris_selalu_berwisata_belakangan	aktor	aktris	selalu	berwisata	belakangan	1
aktor_di_belakang_layar_tim-tim	aktor	di	belakang	layar	tim-tim	1
aktor_di_belakang_permai-nan_itu	aktor	di	belakang	permai-nan	itu	1
aktor_politik_di_belakang_aksi	aktor	politik	di	belakang	aksi	1
aktor_politik_di_belakangnya_ya	aktor	politik	di	belakangnya	ya	1
aktor_sekaligus_presenter_yang_belakangan	aktor	sekaligus	presenter	yang	belakangan	1
aktor_yang_kepopulerannya_melesat_belakangan	aktor	yang	kepopulerannya	melesat	belakangan	1
aku_jual_mahal_memang_belakangan	aku	jual	mahal	memang	belakangan	1
alam_ini_belakangan_justru_kembali	alam	ini	belakangan	justru	kembali	1
alam_yang_terjadi_belakangan_ini	alam	yang	terjadi	belakangan	ini	1
alamat_suaminya_yang_belakangan_diketahui	alamat	suaminya	yang	belakangan	diketahui	1
alami_beberapa_tahun_belakangan_ini	alami	beberapa	tahun	belakangan	ini	1
alasan_awalnya_sangat_dangkal_belakangan	alasan	awalnya	sangat	dangkal	belakangan	1
alasan_lain_yang_melatarbelakangi_berdirinya	alasan	lain	yang	melatarbelakangi	berdirinya	1
alasannya_adalah_latar_belakang_berbeda	alasannya	adalah	latar	belakang	berbeda	1
alasannya_berwirausaha_dilatarbelakangi_dari_keinginannya	alasannya	berwirausaha	dilatarbelakangi	dari	keinginannya	1
alat_tangkap_yang_bertolak_belakang	alat	tangkap	yang	bertolak	belakang	1
alergi_belakangan_ini_terus_meningkat	alergi	belakangan	ini	terus	meningkat	1
alien_itu_punya_latar_belakang	alien	itu	punya	latar	belakang	1
aliran_listrik_belakangan_terutama_lagi	aliran	listrik	belakangan	terutama	lagi	1
ambang_pintu_depan_dan_belakang	ambang	pintu	depan	dan	belakang	1
ambrol_hanyalah_bagian_belakang_rumah	ambrol	hanyalah	bagian	belakang	rumah	1
ambrol_terletak_di_bagian_belakang	ambrol	terletak	di	bagian	belakang	1
amnesty_juga_bertolak_belakang_dengan	amnesty	juga	bertolak	belakang	dengan	1
an_bertolak_belakang_dengan_suaranya	an	bertolak	belakang	dengan	suaranya	1
anak_belakangan_beredar_di_kalangan	anak	belakangan	beredar	di	kalangan	1
anak_muda_belakangan_ini_membawa	anak	muda	belakangan	ini	membawa	1
anak_yang_kian_marak_belakangan	anak	yang	kian	marak	belakangan	1
anak-anak_penyandang_cacat_dan_keterbelakangan	anak-anak	penyandang	cacat	dan	keterbelakangan	1
anak-anak_permohonan_tersebut_dilatarbelakangi_kondisi	anak-anak	permohonan	tersebut	dilatarbelakangi	kondisi	1
anaknya_dalam_rentang_tahun_belakangan	anaknya	dalam	rentang	tahun	belakangan	1
anaknya_dengan_latar_belakangnya_adalah	anaknya	dengan	latar	belakangnya	adalah	1
anaknya_ke_ruangan_belakang_di	anaknya	ke	ruangan	belakang	di	1
anca-man_bagi_pemain_belakang_la-wan	anca-man	bagi	pemain	belakang	la-wan	1
anda_dengan_posisi_membelakangi_dinding	anda	dengan	posisi	membelakangi	dinding	1
anda_di_belakang_anda_tanpa	anda	di	belakang	anda	tanpa	1
andalannya_dilini_belakang_itu_sudah	andalannya	dilini	belakang	itu	sudah	1
anehnya_belakangan_ini_gu-bernur_justru	anehnya	belakangan	ini	gu-bernur	justru	1
anemia_tulang_belakang_mata_kabur	anemia	tulang	belakang	mata	kabur	1
anggaran_ini_tentu_bertolak_belakang	anggaran	ini	tentu	bertolak	belakang	1
anggota_legislatif_yang_belakangan_memiliki	anggota	legislatif	yang	belakangan	memiliki	1
anggota_yang_memiliki_latar_belakang	anggota	yang	memiliki	latar	belakang	1
angin_yang_tepat_di_belakang	angin	yang	tepat	di	belakang	1
angkat_di_belakang_nama_si	angkat	di	belakang	nama	si	1
anta-ra_lain_adalah_latar_belakang	anta-ra	lain	adalah	latar	belakang	1
antagonis_saling_ber-tolak_belakang_satu	antagonis	saling	ber-tolak	belakang	satu	1
antar_pemain_belakang_sehingga_gol	antar	pemain	belakang	sehingga	gol	1
antara_ban_depan_dan_belakang	antara	ban	depan	dan	belakang	1
antara_bentuk_kekerasan_yang_berlatarbelakang	antara	bentuk	kekerasan	yang	berlatarbelakang	1
antara_lain_adalah_latar_belakang	antara	lain	adalah	latar	belakang	1
antara_penumpang_depan_dan_belakang	antara	penumpang	depan	dan	belakang	1
antara_sisi_depan_dan_belakang	antara	sisi	depan	dan	belakang	1
antaranya_latar_belakang_pendidikan_pengalaman	antaranya	latar	belakang	pendidikan	pengalaman	1
antaranya_tak_memiliki_latarbelakang_pendidikan	antaranya	tak	memiliki	latarbelakang	pendidikan	1
antargolongan_dan_latar_belakang_sosial	antargolongan	dan	latar	belakang	sosial	1
antarpemeluk_agama_belakangan_ini_di	antarpemeluk	agama	belakangan	ini	di	1
antre_di_belakang_jamaah_yang	antre	di	belakang	jamaah	yang	1
antre_di_belakang_peserta_seminar	antre	di	belakang	peserta	seminar	1
antri_tersebut_belakangan_dike-tahui_adalah	antri	tersebut	belakangan	dike-tahui	adalah	1
apa_enggak_itu_urusan_belakang	apa	enggak	itu	urusan	belakang	1
apa_latar_belakang_etnis_ekonomi	apa	latar	belakang	etnis	ekonomi	1
apa_latar_belakang_kedua_stafsus	apa	latar	belakang	kedua	stafsus	1
apa_latar_belakang_peledakan_tersebut	apa	latar	belakang	peledakan	tersebut	1
apa_latar_belakang_se-hingga_nama	apa	latar	belakang	se-hingga	nama	1
apa_latar_belakang_sehingga_keuangan	apa	latar	belakang	sehingga	keuangan	1
apa_penyebab_dan_latar_belakangnya	apa	penyebab	dan	latar	belakangnya	1
apa_pun_latar_belakangnya_agar	apa	pun	latar	belakangnya	agar	1
apa_pun_latarbelakangnya_ada-lah_sama	apa	pun	latarbelakangnya	ada-lah	sama	1
apa_sesungguhnya_di_belakang_ini	apa	sesungguhnya	di	belakang	ini	1
apa_yang_ada_di_belakang	apa	yang	ada	di	belakang	1
apa_yang_disebut_pintu_belakang	apa	yang	disebut	pintu	belakang	1
apa_yang_melatar_belakangi_kasus	apa	yang	melatar	belakangi	kasus	1
apa_yang_melatarbelakangi_ini_ujarnya	apa	yang	melatarbelakangi	ini	ujarnya	1
apa_yang_melatarbelakangi_sehingga_businessman	apa	yang	melatarbelakangi	sehingga	businessman	1
apa_yang_menjadi_latar_belakang	apa	yang	menjadi	latar	belakang	1
apabila_di_belakang_itu_semua	apabila	di	belakang	itu	semua	1
apabila_dikatakan_belakangan_ini_ada	apabila	dikatakan	belakangan	ini	ada	1
apakah_ada_jaringan_di_belakang	apakah	ada	jaringan	di	belakang	1
apakah_roda_belakang_pesawat_telah	apakah	roda	belakang	pesawat	telah	1
apakah_tim_di_belakang_akan	apakah	tim	di	belakang	akan	1
apalagi_lini_belakang_yang_tak	apalagi	lini	belakang	yang	tak	1
apalagi_melihat_latar_belakang_pendidikan	apalagi	melihat	latar	belakang	pendidikan	1
apalagi_sejak_belakangan_ini_muncul	apalagi	sejak	belakangan	ini	muncul	1
apalagi_yang_dilatar_belakangi_keyakinan	apalagi	yang	dilatar	belakangi	keyakinan	1
apapun_latar_belakang_dan_bendera	apapun	latar	belakang	dan	bendera	1
api_mengepul_dari_bagian_belakang	api	mengepul	dari	bagian	belakang	1
api_menuju_ke_bagian_belakang	api	menuju	ke	bagian	belakang	1
aplikasi_telah_menonaktifkan_latar_belakang	aplikasi	telah	menonaktifkan	latar	belakang	1
arah_belakang_ada_orang_pemuda	arah	belakang	ada	orang	pemuda	1
arah_belakang_dan_bercakap-cakap_dengan	arah	belakang	dan	bercakap-cakap	dengan	1
arah_belakang_dan_langsung_menarik	arah	belakang	dan	langsung	menarik	1
arah_belakang_dan_menjebol_gawang	arah	belakang	dan	menjebol	gawang	1
arah_belakang_kemudian_piring_yang	arah	belakang	kemudian	piring	yang	1
arah_belakang_kendaraan_tersebut_dengan	arah	belakang	kendaraan	tersebut	dengan	1
arah_belakang_ketika_empat_kendaraan	arah	belakang	ketika	empat	kendaraan	1
arah_belakang_korban_bersama_anaknya	arah	belakang	korban	bersama	anaknya	1
arah_belakang_korban_ditabrak_sebuah	arah	belakang	korban	ditabrak	sebuah	1
arah_belakang_melaju_pula_sebuah	arah	belakang	melaju	pula	sebuah	1
arah_belakang_menggunakan_batang_kayu	arah	belakang	menggunakan	batang	kayu	1
arah_belakang_pelaku_yang_dibonceng	arah	belakang	pelaku	yang	dibonceng	1
arah_belakang_sebelah_kiri_lalu	arah	belakang	sebelah	kiri	lalu	1
arah_belakang_sehingga_terjatuh_dan	arah	belakang	sehingga	terjatuh	dan	1
arah_ke_depan_dan_belakang	arah	ke	depan	dan	belakang	1
arah_perumahan_warga_di_belakang	arah	perumahan	warga	di	belakang	1
area_persawahan_belakang_perumahan_deras	area	persawahan	belakang	perumahan	deras	1
area_persawahan_dengan_latar_belakang	area	persawahan	dengan	latar	belakang	1
area_sengketa_tepatnya_sisi_belakang	area	sengketa	tepatnya	sisi	belakang	1
area_tulang_belakang_menuju_organ-organ	area	tulang	belakang	menuju	organ-organ	1
argumen_yang_mencuat_belakangan_ini	argumen	yang	mencuat	belakangan	ini	1
arsitektur_yang_menjadi_latar_belakang	arsitektur	yang	menjadi	latar	belakang	1
artinya_brtolak_belakang_dengan_bukti	artinya	brtolak	belakang	dengan	bukti	1
artinya_tulisnya_dalam_latar_belakang	artinya	tulisnya	dalam	latar	belakang	1
arus_air_dari_belakang_kami	arus	air	dari	belakang	kami	1
asal_calon_dan_latar_belakangnya	asal	calon	dan	latar	belakangnya	1
asal_kawanua_yang_belakangan_ini	asal	kawanua	yang	belakangan	ini	1
asing_sudah_beberapa_pekan_belakangan	asing	sudah	beberapa	pekan	belakangan	1
asing_yang_belakangan_ini_marak	asing	yang	belakangan	ini	marak	1
asli_di_belakang_saya_ini	asli	di	belakang	saya	ini	1
aspirasi_pemekaran_yang_mencuat_belakangan	aspirasi	pemekaran	yang	mencuat	belakangan	1
astronot_menjalani_pemeriksaan_tulang_belakang	astronot	menjalani	pemeriksaan	tulang	belakang	1
atap_bangunan_di_bagian_belakang	atap	bangunan	di	bagian	belakang	1
atas_berbagai_latar_belakang_ilmu	atas	berbagai	latar	belakang	ilmu	1
atas_dan_bawah_bodi_belakangnya	atas	dan	bawah	bodi	belakangnya	1
atas_dan_tubuh_bagian_belakang	atas	dan	tubuh	bagian	belakang	1
atas_kasus_yang_terjadi_belakangan	atas	kasus	yang	terjadi	belakangan	1
atas_latar_belakang_ini_kami	atas	latar	belakang	ini	kami	1
atas_luka_pada_leher_belakang	atas	luka	pada	leher	belakang	1
atas_nama_agama_belakangan_ini	atas	nama	agama	belakangan	ini	1
atas_pembunuhan_itu_dilatarbelakangi_dendam	atas	pembunuhan	itu	dilatarbelakangi	dendam	1
atas_pohon_di_belakang_rumahnya	atas	pohon	di	belakang	rumahnya	1
atasnya_sambil_membelakangi_dia_untuk	atasnya	sambil	membelakangi	dia	untuk	1
atau_akan_tertinggal_di_belakang	atau	akan	tertinggal	di	belakang	1
atau_belakang_sebagai_bagasi_ekstra	atau	belakang	sebagai	bagasi	ekstra	1
atau_belakang_untuk_hobi_berkebun	atau	belakang	untuk	hobi	berkebun	1
atau_berada_di_belakang_aksi	atau	berada	di	belakang	aksi	1
atau_bertolak_belakang_dengan_gagasan	atau	bertolak	belakang	dengan	gagasan	1
atau_finis_dibelakang_rekan_satu	atau	finis	dibelakang	rekan	satu	1
atau_get_behind_ke_belakang	atau	get	behind	ke	belakang	1
atau_jepitan_belakang_lutut_mame-ko	atau	jepitan	belakang	lutut	mame-ko	1
atau_keterbelakangan_mental_lainnya_sekarang	atau	keterbelakangan	mental	lainnya	sekarang	1
atau_ketiga_dari_latar_belakang	atau	ketiga	dari	latar	belakang	1
atau_latihan_di_halaman_belakang	atau	latihan	di	halaman	belakang	1
atau_lebih_tepatnya_di_belakang	atau	lebih	tepatnya	di	belakang	1
atau_maju-terbelakang_peradabannya_melainkan_kecocokan	atau	maju-terbelakang	peradabannya	melainkan	kecocokan	1
atau_me-nertawakan_latar_belakang_pendidikan	atau	me-nertawakan	latar	belakang	pendidikan	1
atau_pembengkokan_pada_tulang_belakang	atau	pembengkokan	pada	tulang	belakang	1
atau_peneba-ngan_liar_misalnya_belakangan	atau	peneba-ngan	liar	misalnya	belakangan	1
atau_selfie_dengan_latar_belakang	atau	selfie	dengan	latar	belakang	1
atau_taksi_gelap_yang_belakangan	atau	taksi	gelap	yang	belakangan	1
atau_tidak_itu_urusan_belakangan	atau	tidak	itu	urusan	belakangan	1
atau_tidak_menjadi_urusan_belakang	atau	tidak	menjadi	urusan	belakang	1
atau_vaksin_yang_popular_belakangan	atau	vaksin	yang	popular	belakangan	1
atau_yang_melatarbelakangi_sehingga_gagasan	atau	yang	melatarbelakangi	sehingga	gagasan	1
ataupun_pasien_berdasarkan_latar_belakang	ataupun	pasien	berdasarkan	latar	belakang	1
atlet_belakangan_punya_kegemaran_baru	atlet	belakangan	punya	kegemaran	baru	1
aturan_apalagi_melihat_latar_belakang	aturan	apalagi	melihat	latar	belakang	1
aturan_itu_pengendara_di_belakangnya	aturan	itu	pengendara	di	belakangnya	1
awal_cukup_me-repotkan_barisan_belakang	awal	cukup	me-repotkan	barisan	belakang	1
awal_lalu_dan_belakangan_telah	awal	lalu	dan	belakangan	telah	1
awal_tengah_atau_belakang_nama	awal	tengah	atau	belakang	nama	1
awalnya_sangat_dangkal_belakangan_dia	awalnya	sangat	dangkal	belakangan	dia	1
awalnya_tertinggal_jauh_di_belakang	awalnya	tertinggal	jauh	di	belakang	1
ayah_itu_belakangan_menjadi_sorotan	ayah	itu	belakangan	menjadi	sorotan	1
ayal_kalau_belakangan_sering_muncul	ayal	kalau	belakangan	sering	muncul	1
ayam_di_belakang_salah_satu	ayam	di	belakang	salah	satu	1
ba-gian_belakang_sebanyak_empat_kali	ba-gian	belakang	sebanyak	empat	kali	1
badai_cedera_di_lini_belakang	badai	cedera	di	lini	belakang	1
badan_ba-gian_belakang_sebanyak_empat	badan	ba-gian	belakang	sebanyak	empat	1
badan_di_hotel_belakang_rumah	badan	di	hotel	belakang	rumah	1
badan_ke_belakang_terdengar_suara	badan	ke	belakang	terdengar	suara	1
badan_pesawat_patah_ban_belakang	badan	pesawat	patah	ban	belakang	1
bagaian_paling_belakang_utara_pulau	bagaian	paling	belakang	utara	pulau	1
bagaimana_kela-kuan_orang-orang_di_belakangnya	bagaimana	kela-kuan	orang-orang	di	belakangnya	1
bagaimana_kondisi_sekolah-sekolah_ter-kebelakang_khususnya	bagaimana	kondisi	sekolah-sekolah	ter-kebelakang	khususnya	1
bagasi_belakang_dibuka_mobil_dikosongkan	bagasi	belakang	dibuka	mobil	dikosongkan	1
bagasi_belakang_jadi_ornamen_audio	bagasi	belakang	jadi	ornamen	audio	1
bagasi_belakang_mobil_siswi_itu	bagasi	belakang	mobil	siswi	itu	1
bagi_kampanye_demokrasi_yang_belakangan	bagi	kampanye	demokrasi	yang	belakangan	1
bagi_masyarakat_di_belakangnya_pungkas	bagi	masyarakat	di	belakangnya	pungkas	1
bagi_pemain_belakang_la-wan_bersamanya	bagi	pemain	belakang	la-wan	bersamanya	1
bagi_pemain_belakang_lawannya_nanti	bagi	pemain	belakang	lawannya	nanti	1
bagi_penderita_sakit_tulang_belakang	bagi	penderita	sakit	tulang	belakang	1
bagian_bawah_belakang_tersemat_lambang	bagian	bawah	belakang	tersemat	lambang	1
bagian_belakang_akan_dibuka_pintu	bagian	belakang	akan	dibuka	pintu	1
bagian_belakang_akan_secara_otomatis	bagian	belakang	akan	secara	otomatis	1
bagian_belakang_apalagi_resto_cepat	bagian	belakang	apalagi	resto	cepat	1
bagian_belakang_arah_lapangan_tembak	bagian	belakang	arah	lapangan	tembak	1
bagian_belakang_atau_dapur_rumah	bagian	belakang	atau	dapur	rumah	1
bagian_belakang_badan_sampai_garis-garis	bagian	belakang	badan	sampai	garis-garis	1
bagian_belakang_badannya_sempat_terbakar	bagian	belakang	badannya	sempat	terbakar	1
bagian_belakang_bagian_mulut_dagu	bagian	belakang	bagian	mulut	dagu	1
bagian_belakang_bahu_yang_membentang	bagian	belakang	bahu	yang	membentang	1
bagian_belakang_bangunan_tersebut_yang	bagian	belakang	bangunan	tersebut	yang	1
bagian_belakang_bangunan_yang_ter-timbun	bagian	belakang	bangunan	yang	ter-timbun	1
bagian_belakang_berfungsi_memberi_kestabilan	bagian	belakang	berfungsi	memberi	kestabilan	1
bagian_belakang_berubah_dengan_adanya	bagian	belakang	berubah	dengan	adanya	1
bagian_belakang_dan_ada_juga	bagian	belakang	dan	ada	juga	1
bagian_belakang_dan_baterai_mAh	bagian	belakang	dan	baterai	mAh	1
bagian_belakang_dan_beberapa_tempat	bagian	belakang	dan	beberapa	tempat	1
bagian_belakang_dan_dirawat_di	bagian	belakang	dan	dirawat	di	1
bagian_belakang_dan_kamera_selfie	bagian	belakang	dan	kamera	selfie	1
bagian_belakang_dan_luka_di	bagian	belakang	dan	luka	di	1
bagian_belakang_dan_satu_kamera	bagian	belakang	dan	satu	kamera	1
bagian_belakang_dan_sebagian_lagi	bagian	belakang	dan	sebagian	lagi	1
bagian_belakang_dan_terdiri_atas	bagian	belakang	dan	terdiri	atas	1
bagian_belakang_dan_yang_huruf	bagian	belakang	dan	yang	huruf	1
bagian_belakang_dan_yang_kedua	bagian	belakang	dan	yang	kedua	1
bagian_belakang_dekat_jok_ia	bagian	belakang	dekat	jok	ia	1
bagian_belakang_deng_gigi_ujar	bagian	belakang	deng	gigi	ujar	1
bagian_belakang_dengan_beberapa_pilihan	bagian	belakang	dengan	beberapa	pilihan	1
bagian_belakang_dianggap_menjadi_sebuah	bagian	belakang	dianggap	menjadi	sebuah	1
bagian_belakang_dikawal_sejumlah_polisi	bagian	belakang	dikawal	sejumlah	polisi	1
bagian_belakang_ditulis_nama_fotokopi	bagian	belakang	ditulis	nama	fotokopi	1
bagian_belakang_dual_speaker_serta	bagian	belakang	dual	speaker	serta	1
