ngram	w1	w2	w3	w4	w5	n
sejarah_yang_panjang_dari_zaman	sejarah	yang	panjang	dari	zaman	1
sekali-kali_membayangkan_dugem_zaman_doeloe	sekali-kali	membayangkan	dugem	zaman	doeloe	1
sekaligus_pelajaran_bahwa_pada_zaman	sekaligus	pelajaran	bahwa	pada	zaman	1
sekarang_sudah_beda_dengan_zaman	sekarang	sudah	beda	dengan	zaman	1
selalu_muncul_di_setiap_zaman	selalu	muncul	di	setiap	zaman	1
selalu_relevan_dengan_perkembangan_zaman	selalu	relevan	dengan	perkembangan	zaman	1
selalu_tanggap_dengan_tanda-tanda_zaman	selalu	tanggap	dengan	tanda-tanda	zaman	1
semakin_luntur_oleh_perubahan_zaman	semakin	luntur	oleh	perubahan	zaman	1
semarak_engan_pelelangan_benda-benda_zaman	semarak	engan	pelelangan	benda-benda	zaman	1
semenjak_zaman_penjajahan_hingga_detik	semenjak	zaman	penjajahan	hingga	detik	1
sempat_hit_dari_zaman_ke	sempat	hit	dari	zaman	ke	1
sempat_nyaris_hilang_tergerus_zaman	sempat	nyaris	hilang	tergerus	zaman	1
semua_penyakit_zaman_tersebut_para	semua	penyakit	zaman	tersebut	para	1
semua_potong_tangan_itu_zaman	semua	potong	tangan	itu	zaman	1
semua_terjadi_di_akhir_zaman	semua	terjadi	di	akhir	zaman	1
semua_zaman_kapolda_lama_ujar	semua	zaman	kapolda	lama	ujar	1
senarai_kisah_pelacuran_di_zaman	senarai	kisah	pelacuran	di	zaman	1
sendiri_lalu_hilang_ditelan_zaman	sendiri	lalu	hilang	ditelan	zaman	1
sendiri_me-rebak_di_zaman_orde	sendiri	me-rebak	di	zaman	orde	1
senjata_kuno_hingga_keramik_zaman	senjata	kuno	hingga	keramik	zaman	1
sensor_dengan_berkembangannya_zaman_jadi	sensor	dengan	berkembangannya	zaman	jadi	1
sentimen_itu_bisa_berkurang_zaman	sentimen	itu	bisa	berkurang	zaman	1
seorang_anak_muda_zaman_sekarang	seorang	anak	muda	zaman	sekarang	1
sepanjang_zaman_hidup_dalam_fatamorgana	sepanjang	zaman	hidup	dalam	fatamorgana	1
seperti_di_kala_zaman_penjajahan	seperti	di	kala	zaman	penjajahan	1
seperti_layaknya_muda-mudi_zaman_sekarang	seperti	layaknya	muda-mudi	zaman	sekarang	1
seperti_zaman_orde_baru_dulu	seperti	zaman	orde	baru	dulu	1
seperti_zaman_sekolah_dulu_prihatin	seperti	zaman	sekolah	dulu	prihatin	1
seragam_zaman_dulu_yang_lazim	seragam	zaman	dulu	yang	lazim	1
serambi_rumah_zaman_dulu_untuk	serambi	rumah	zaman	dulu	untuk	1
seraya_menyatakan_zaman_orde_baru	seraya	menyatakan	zaman	orde	baru	1
sering_cerita_zaman_sekolah_bergabung	sering	cerita	zaman	sekolah	bergabung	1
serta_arsitektur_dari_berbagai_zaman	serta	arsitektur	dari	berbagai	zaman	1
sesuai_dengan_perkembangan_zaman_dan	sesuai	dengan	perkembangan	zaman	dan	1
sesuai_dengan_perkembangan_zaman_distribusi	sesuai	dengan	perkembangan	zaman	distribusi	1
sesuai_dengan_perkembangan_zaman_kata	sesuai	dengan	perkembangan	zaman	kata	1
sesuai_dengan_perkembangan_zaman_saat	sesuai	dengan	perkembangan	zaman	saat	1
sesuai_dengan_tuntutan_perkembangan_zaman	sesuai	dengan	tuntutan	perkembangan	zaman	1
sesuai_dengan_zaman_mereka_bukan	sesuai	dengan	zaman	mereka	bukan	1
sesuai_dinamika_zaman_saat_ini	sesuai	dinamika	zaman	saat	ini	1
sesuai_kemajuan_zaman_dan_teknologi	sesuai	kemajuan	zaman	dan	teknologi	1
sesuai_perkembangan_zaman_misalnya_pakai	sesuai	perkembangan	zaman	misalnya	pakai	1
sesuai_perkembangan_zaman_tarifnya_pun	sesuai	perkembangan	zaman	tarifnya	pun	1
sesuai_tema_zaman_saat_ini	sesuai	tema	zaman	saat	ini	1
sesuai_tuntutan_zaman_baik_di	sesuai	tuntutan	zaman	baik	di	1
sesuai_zaman_dan_kebutuhan_kekinian	sesuai	zaman	dan	kebutuhan	kekinian	1
setelah_zaman_pasca-Orba_contohnya_masih	setelah	zaman	pasca-Orba	contohnya	masih	1
setelahnya_dari_zaman_ke_zaman	setelahnya	dari	zaman	ke	zaman	1
setia_mengikuti_perkembangan_zaman_dari	setia	mengikuti	perkembangan	zaman	dari	1
setiap_zaman_harus_mengembangkan_respons	setiap	zaman	harus	mengembangkan	respons	1
setiap_zaman_selalu_ada_warna	setiap	zaman	selalu	ada	warna	1
setingkat_camat_kalau_zaman_sekarang	setingkat	camat	kalau	zaman	sekarang	1
sewek_atau_kain_batik_zaman	sewek	atau	kain	batik	zaman	1
siap_pakai_untuk_perempuan_zaman	siap	pakai	untuk	perempuan	zaman	1
siasat_tetapi_zaman_akan_selalu	siasat	tetapi	zaman	akan	selalu	1
sikap_yang_menolak_perkembangan_zaman	sikap	yang	menolak	perkembangan	zaman	1
siklus_alam_dan_zaman_yang	siklus	alam	dan	zaman	yang	1
sistem_pemerintahan_masih_di_zaman	sistem	pemerintahan	masih	di	zaman	1
sistem_pendidikan_pesantren_pada_zaman	sistem	pendidikan	pesantren	pada	zaman	1
situasi_itu_jelas_di_zaman	situasi	itu	jelas	di	zaman	1
situasi_pada_zaman_perang_juga	situasi	pada	zaman	perang	juga	1
soal_perbedaan_pemerintahan_di_zaman	soal	perbedaan	pemerintahan	di	zaman	1
solusi_bagi_perempuan_zaman_sekarang	solusi	bagi	perempuan	zaman	sekarang	1
sosialisasinya_sesuai_dengan_perkembangan_zaman	sosialisasinya	sesuai	dengan	perkembangan	zaman	1
stabil_dan_murah_macam_zaman	stabil	dan	murah	macam	zaman	1
stabilitas_dan_kemapanan_di_zaman	stabilitas	dan	kemapanan	di	zaman	1
sudah_ada_sejak_zaman_nabi	sudah	ada	sejak	zaman	nabi	1
sudah_ada_sejak_zaman_nenek	sudah	ada	sejak	zaman	nenek	1
sudah_amat_berbeda_dengan_zaman	sudah	amat	berbeda	dengan	zaman	1
sudah_banyak_dilupakan_di_zaman	sudah	banyak	dilupakan	di	zaman	1
sudah_beda_dengan_zaman_dulu	sudah	beda	dengan	zaman	dulu	1
sudah_berjalan_sejak_zaman_kerajaan	sudah	berjalan	sejak	zaman	kerajaan	1
sudah_berjualan_sejak_zaman_perjuangan	sudah	berjualan	sejak	zaman	perjuangan	1
sudah_dari_dulu_dari_zaman	sudah	dari	dulu	dari	zaman	1
sudah_dibangun_sejak_zaman_penjajahan	sudah	dibangun	sejak	zaman	penjajahan	1
sudah_dibuat_sejak_zaman_nabi	sudah	dibuat	sejak	zaman	nabi	1
sudah_dibuat_sejak_zaman_tahun	sudah	dibuat	sejak	zaman	tahun	1
sudah_dilaksanakan_sejak_zaman_kepemimpinan	sudah	dilaksanakan	sejak	zaman	kepemimpinan	1
sudah_dimulai_sejak_zaman_bandar	sudah	dimulai	sejak	zaman	bandar	1
sudah_ditunjukkan_para_pejuang_zaman	sudah	ditunjukkan	para	pejuang	zaman	1
sudah_kebiasaan_dari_zaman_orang	sudah	kebiasaan	dari	zaman	orang	1
sudah_melegenda_sejak_zaman_kerajaan	sudah	melegenda	sejak	zaman	kerajaan	1
sudah_tepat_sudah_tidak_zaman	sudah	tepat	sudah	tidak	zaman	1
sudah_terjadi_pada_zaman_sahabat	sudah	terjadi	pada	zaman	sahabat	1
sudah_terkenal_sejak_zaman_nenek	sudah	terkenal	sejak	zaman	nenek	1
sudah_tertinggal_zaman_jika_memang	sudah	tertinggal	zaman	jika	memang	1
sudah_tidak_zaman_lagi_kita	sudah	tidak	zaman	lagi	kita	1
sudah_tidak_zaman_lagi_persaingan	sudah	tidak	zaman	lagi	persaingan	1
sudah_zaman_dahulu_sehingga_tugas	sudah	zaman	dahulu	sehingga	tugas	1
sulit_dilakuakn_mengingat_zaman_sekarang	sulit	dilakuakn	mengingat	zaman	sekarang	1
sulit_zaman_saya_hanya_dua	sulit	zaman	saya	hanya	dua	1
sumur_zamzam_terjadi_pada_zaman	sumur	zamzam	terjadi	pada	zaman	1
sumur-sumur_itu_adalah_teknologi_zaman	sumur-sumur	itu	adalah	teknologi	zaman	1
tahu_mah_dari_zaman_dulu	tahu	mah	dari	zaman	dulu	1
tahu_mengenai_sejarah_perkembangan_zaman	tahu	mengenai	sejarah	perkembangan	zaman	1
tahun_sebelum_masehi_zaman_perunggu	tahun	sebelum	masehi	zaman	perunggu	1
tahun_silam_di_zaman_perjuangan	tahun	silam	di	zaman	perjuangan	1
tak_bisa_dipungkiri_di_zaman	tak	bisa	dipungkiri	di	zaman	1
tak_lekang_oleh_zaman_adalah	tak	lekang	oleh	zaman	adalah	1
tak_terelakkan_di_zaman_modern	tak	terelakkan	di	zaman	modern	1
tanda_akhir_zaman_ashra_tussa'ah	tanda	akhir	zaman	ashra	tussa'ah	1
tanda-tanda_zaman_dan_membuat_perhitungan	tanda-tanda	zaman	dan	membuat	perhitungan	1
tanda-tanda_zaman_dan_pesan_iman	tanda-tanda	zaman	dan	pesan	iman	1
tangan_itu_zaman_dulu_karena	tangan	itu	zaman	dulu	karena	1
tantangan_kemajuan_zaman_dan_juga	tantangan	kemajuan	zaman	dan	juga	1
tantangan_zaman_semakin_kompleks_terang	tantangan	zaman	semakin	kompleks	terang	1
tantangan_zaman_yang_akan_berbeda	tantangan	zaman	yang	akan	berbeda	1
tapi_baik_di_zaman_penjajahan	tapi	baik	di	zaman	penjajahan	1
tapi_sampai_di_zaman_reformasi	tapi	sampai	di	zaman	reformasi	1
tapi_seiring_perubahan_zaman_sekarang	tapi	seiring	perubahan	zaman	sekarang	1
tapi_semangat_zaman_niscaya_berbeda-beda	tapi	semangat	zaman	niscaya	berbeda-beda	1
tapi_zaman_nggak_bisa_dilawan	tapi	zaman	nggak	bisa	dilawan	1
tari_pada_zaman_dahulu_menjadi	tari	pada	zaman	dahulu	menjadi	1
tarian_lagu-lagu_pameran_benda-benda_zaman	tarian	lagu-lagu	pameran	benda-benda	zaman	1
teknologi_baru_sesuai_perkembangan_zaman	teknologi	baru	sesuai	perkembangan	zaman	1
teknologi_di_zaman_digital_sekarang	teknologi	di	zaman	digital	sekarang	1
teknologi_digital_global_modern_zaman	teknologi	digital	global	modern	zaman	1
teknologi_serta_tuntutan_perkembangan_zaman	teknologi	serta	tuntutan	perkembangan	zaman	1
telah_ada_sejak_zaman_dahulu	telah	ada	sejak	zaman	dahulu	1
telah_ada_sejak_zaman_leluhur	telah	ada	sejak	zaman	leluhur	1
telah_berkembang_sejak_zaman_dahulu	telah	berkembang	sejak	zaman	dahulu	1
telah_buktikan_bahwa_zaman_telah	telah	buktikan	bahwa	zaman	telah	1
telah_dipakai_manusia_sejak_zaman	telah	dipakai	manusia	sejak	zaman	1
telah_kita_alami_di_zaman	telah	kita	alami	di	zaman	1
telah_mencatat_se-jak_zaman_pergerakan	telah	mencatat	se-jak	zaman	pergerakan	1
telah_menjadi_kekayaan_sejak_zaman	telah	menjadi	kekayaan	sejak	zaman	1
telah_sampai_di_akhir_zaman	telah	sampai	di	akhir	zaman	1
telah_terang_dibuktikan_sedjak_zaman	telah	terang	dibuktikan	sedjak	zaman	1
tema_zaman_saat_ini_katanya	tema	zaman	saat	ini	katanya	1
teman_dari_zaman_baheula_ujar	teman	dari	zaman	baheula	ujar	1
tempat_ibadah_dibangun_sebelum_zaman	tempat	ibadah	dibangun	sebelum	zaman	1
tempat_persembunyian_pejuang-pejuang_zaman_dulu	tempat	persembunyian	pejuang-pejuang	zaman	dulu	1
tempat_tersendiri_dalam_setiap_zaman	tempat	tersendiri	dalam	setiap	zaman	1
tengah_dunia_politik_maupun_zaman	tengah	dunia	politik	maupun	zaman	1
tengah_gempuran_zaman_dengan_ribuan	tengah	gempuran	zaman	dengan	ribuan	1
tengah_gempuran_zaman_yang_sudah	tengah	gempuran	zaman	yang	sudah	1
tengah_kemajuan_zaman_dan_modernisasi	tengah	kemajuan	zaman	dan	modernisasi	1
tengah_perkembangan_zaman_tetap_memiliki	tengah	perkembangan	zaman	tetap	memiliki	1
tengah_zaman_yang_penuh_tantangan	tengah	zaman	yang	penuh	tantangan	1
tentang_persoalan_tanah_pada_zaman	tentang	persoalan	tanah	pada	zaman	1
tentang_zaman_edan_mungkin_benar	tentang	zaman	edan	mungkin	benar	1
tentu_menjadi_tanda_akhir_zaman	tentu	menjadi	tanda	akhir	zaman	1
tenun_pada_zaman_dahulu_yang	tenun	pada	zaman	dahulu	yang	1
tepat_sudah_tidak_zaman_lagi	tepat	sudah	tidak	zaman	lagi	1
terakhir_yang_diluncurkan_setelah_zaman	terakhir	yang	diluncurkan	setelah	zaman	1
terancam_perkembangan_zaman_yang_menawarkan	terancam	perkembangan	zaman	yang	menawarkan	1
terbuka_dengan_perkembangan_zaman_terutama	terbuka	dengan	perkembangan	zaman	terutama	1
terdapat_gua_alam_peninggalan_zaman	terdapat	gua	alam	peninggalan	zaman	1
terelakkan_di_zaman_modern_ini	terelakkan	di	zaman	modern	ini	1
tergerak_menjawab_penyakit-penyakit_zaman_saat	tergerak	menjawab	penyakit-penyakit	zaman	saat	1
tergerus_zaman_kini_mulai_bangkit	tergerus	zaman	kini	mulai	bangkit	1
terhadap_zaman_yang_sudah_melahirkannya	terhadap	zaman	yang	sudah	melahirkannya	1
terinspirasi_dari_zaman_keemasan_musikal	terinspirasi	dari	zaman	keemasan	musikal	1
terjadi_dan_bertransformasi_menyesuaikan_zaman	terjadi	dan	bertransformasi	menyesuaikan	zaman	1
terjadi_di_zaman_order_baru	terjadi	di	zaman	order	baru	1
terjadi_di_zaman_sekarang_ini	terjadi	di	zaman	sekarang	ini	1
terjadi_perkembangan_zaman_namun_konsistensi	terjadi	perkembangan	zaman	namun	konsistensi	1
terjaga_sampai_hari_akhir_zaman	terjaga	sampai	hari	akhir	zaman	1
terjemahan_disusun_mengikuti_perkembangan_zaman	terjemahan	disusun	mengikuti	perkembangan	zaman	1
terkait_perkembangan_zaman_yang_semakin	terkait	perkembangan	zaman	yang	semakin	1
terkemuka_pada_zaman_ini_adalah	terkemuka	pada	zaman	ini	adalah	1
terkenal_sejak_zaman_nenek_moyang	terkenal	sejak	zaman	nenek	moyang	1
terlihat_beberapa_seragam_zaman_dulu	terlihat	beberapa	seragam	zaman	dulu	1
terlupakan_apalagi_sampai_ditenggelamkan_zaman	terlupakan	apalagi	sampai	ditenggelamkan	zaman	1
termakan_perubahan_zaman_bahkan_telah	termakan	perubahan	zaman	bahkan	telah	1
termakan_zaman_apapun_trennya_kebaya	termakan	zaman	apapun	trennya	kebaya	1
termakan_zaman_dan_mampu_mengikuti	termakan	zaman	dan	mampu	mengikuti	1
tersebut_ada_sejak_zaman_penjajahan	tersebut	ada	sejak	zaman	penjajahan	1
tersebut_berkembang_mengikuti_zaman_membuat	tersebut	berkembang	mengikuti	zaman	membuat	1
tersebut_menyatakan_kemajuan_zaman_dan	tersebut	menyatakan	kemajuan	zaman	dan	1
tersebut_merupakan_peninggalan_zaman_penjajahan	tersebut	merupakan	peninggalan	zaman	penjajahan	1
tersebut_sudah_ada_sejak_zaman	tersebut	sudah	ada	sejak	zaman	1
tersebut_sudah_dibangun_sejak_zaman	tersebut	sudah	dibangun	sejak	zaman	1
tersebut_tumbuh_tanaman_sejak_zaman	tersebut	tumbuh	tanaman	sejak	zaman	1
tertarik_mengabadikan_fenomena_zaman_batu	tertarik	mengabadikan	fenomena	zaman	batu	1
tertinggal_zaman_jika_memang_masih	tertinggal	zaman	jika	memang	masih	1
terus_belajar_dengan_perkembangan_zaman	terus	belajar	dengan	perkembangan	zaman	1
terus_diterjemahkan_sesuai_zaman_dan	terus	diterjemahkan	sesuai	zaman	dan	1
terus_relevan_sesuai_perkembangan_zaman	terus	relevan	sesuai	perkembangan	zaman	1
terus_terjadi_perkembangan_zaman_namun	terus	terjadi	perkembangan	zaman	namun	1
tetap_ada_sekalipun_zaman_sudah	tetap	ada	sekalipun	zaman	sudah	1
tetap_hidup_di_segala_zaman	tetap	hidup	di	segala	zaman	1
tetap_selaras_dengan_dinamika_zaman	tetap	selaras	dengan	dinamika	zaman	1
tetapi_tuntutan_zaman_modern_atas	tetapi	tuntutan	zaman	modern	atas	1
tetapi_zaman_akan_selalu_berkata	tetapi	zaman	akan	selalu	berkata	1
tidak_dilupakan_seiring_perkembangan_zaman	tidak	dilupakan	seiring	perkembangan	zaman	1
tidak_gaul_dan_ketinggalan_zaman	tidak	gaul	dan	ketinggalan	zaman	1
tidak_hanya_berlaku_di_zaman	tidak	hanya	berlaku	di	zaman	1
tidak_kalah_dengan_pemuda_zaman	tidak	kalah	dengan	pemuda	zaman	1
tidak_keren_jadul_zaman_dulu	tidak	keren	jadul	zaman	dulu	1
tidak_lekang_termakan_zaman_dan	tidak	lekang	termakan	zaman	dan	1
tidak_luntur_termakan_perubahan_zaman	tidak	luntur	termakan	perubahan	zaman	1
tidak_memahami_di_zaman_modern	tidak	memahami	di	zaman	modern	1
tidak_mendengar­kan_lagu_dangdut_zaman	tidak	mendengar­kan	lagu	dangdut	zaman	1
tidak_mengikuti_perkembangan_zaman_kami	tidak	mengikuti	perkembangan	zaman	kami	1
tidak_mengikuti_zaman_yang_berubah	tidak	mengikuti	zaman	yang	berubah	1
tidak_pada_zaman_serba_bersaing	tidak	pada	zaman	serba	bersaing	1
tidak_pernah_dicontohkan_pada_zaman	tidak	pernah	dicontohkan	pada	zaman	1
tidak_responsif_terhadap_perubahan_zaman	tidak	responsif	terhadap	perubahan	zaman	1
tidak_sebagus_zaman_dulu_imbuh	tidak	sebagus	zaman	dulu	imbuh	1
tidak_terkubur_oleh_zaman_ucapnya	tidak	terkubur	oleh	zaman	ucapnya	1
tidak_termakan_zaman_apapun_trennya	tidak	termakan	zaman	apapun	trennya	1
tidak_zaman_lagi_kita_memakai	tidak	zaman	lagi	kita	memakai	1
tidak_zaman_lagi_persaingan_antar	tidak	zaman	lagi	persaingan	antar	1
tidur_untuk_masuk_ke_zaman	tidur	untuk	masuk	ke	zaman	1
tinya_kita_masuk_ke_zaman	tinya	kita	masuk	ke	zaman	1
to_date_tidak_mengikuti_zaman	to	date	tidak	mengikuti	zaman	1
tokoh_bangsa_zaman_dulu_sehingga	tokoh	bangsa	zaman	dulu	sehingga	1
tradisional_atau_zaman_dulu_yang	tradisional	atau	zaman	dulu	yang	1
tradisional_terus_mengikuti_perekembangan_zaman	tradisional	terus	mengikuti	perekembangan	zaman	1
tren_lain_seiring_perkembangan_zaman	tren	lain	seiring	perkembangan	zaman	1
tua_mengingat_gempuran_zaman_yang	tua	mengingat	gempuran	zaman	yang	1
tua_peninggalan_zaman_kolonial_di	tua	peninggalan	zaman	kolonial	di	1
tua_sementara_zaman_sudah_berubah	tua	sementara	zaman	sudah	berubah	1
tua_yang_hidup_pada_zaman	tua	yang	hidup	pada	zaman	1
tua_zaman_dahulu_pasti_menghubungkan	tua	zaman	dahulu	pasti	menghubungkan	1
tulang_belakang_manusia_raksasa_zaman	tulang	belakang	manusia	raksasa	zaman	1
tulisan_yang_tumbuh_sampai_zaman	tulisan	yang	tumbuh	sampai	zaman	1
tumbang_tersebut_ditanam_sejak_zaman	tumbang	tersebut	ditanam	sejak	zaman	1
tumbuh_sejak_tahun_bukan_zaman	tumbuh	sejak	tahun	bukan	zaman	1
tumbuh_tanaman_sejak_zaman_penjajahan	tumbuh	tanaman	sejak	zaman	penjajahan	1
tuntutan_kemajuan_zaman_ma-ka_langkah	tuntutan	kemajuan	zaman	ma-ka	langkah	1
tuntutan_perkembangan_zaman_menu-ju_daerah	tuntutan	perkembangan	zaman	menu-ju	daerah	1
tuntutan_zaman_baik_di_perguruan	tuntutan	zaman	baik	di	perguruan	1
tuntutan_zaman_dengan_memperluas_cakupan	tuntutan	zaman	dengan	memperluas	cakupan	1
tuntutan_zaman_modern_atas_emansipasi	tuntutan	zaman	modern	atas	emansipasi	1
tuntutan_zaman_yang_semakin_memanas	tuntutan	zaman	yang	semakin	memanas	1
turut_menandai_perubahan_zaman_di	turut	menandai	perubahan	zaman	di	1
uang_di_zaman_dulu_tulisnya	uang	di	zaman	dulu	tulisnya	1
uang_ker-tas_zaman_dulu_atau	uang	ker-tas	zaman	dulu	atau	1
uang_zaman_dulu_kartupos_serta	uang	zaman	dulu	kartupos	serta	1
ulama_besar_di_zaman_dulu	ulama	besar	di	zaman	dulu	1
ular_sudah_ada_pada_zaman	ular	sudah	ada	pada	zaman	1
umat_dalam_menjawab_tantangan_zaman	umat	dalam	menjawab	tantangan	zaman	1
umat_muslim_mengikuti_perkembangan_zaman	umat	muslim	mengikuti	perkembangan	zaman	1
umat_percaya_di_zaman_seka-rang	umat	percaya	di	zaman	seka-rang	1
ungkapnya_seraya_menyatakan_zaman_orde	ungkapnya	seraya	menyatakan	zaman	orde	1
unik_dan_sejak_zaman_dahulu	unik	dan	sejak	zaman	dahulu	1
untuk_lingkungan_dan_zaman_tertentu	untuk	lingkungan	dan	zaman	tertentu	1
untuk_masuk_ke_zaman_modern	untuk	masuk	ke	zaman	modern	1
untuk_memancing_sejak_zaman_dahulu	untuk	memancing	sejak	zaman	dahulu	1
untuk_memerangi_semua_penyakit_zaman	untuk	memerangi	semua	penyakit	zaman	1
untuk_menjawab_tantangan_kemajuan_zaman	untuk	menjawab	tantangan	kemajuan	zaman	1
untuk_penyadapan_sudah_ketinggalan_zaman	untuk	penyadapan	sudah	ketinggalan	zaman	1
untuk_perempuan_zaman_sekarang_ujar	untuk	perempuan	zaman	sekarang	ujar	1
untuk_terbuka_dengan_perkembangan_zaman	untuk	terbuka	dengan	perkembangan	zaman	1
upeti_terhadap_ulama_sejak_zaman	upeti	terhadap	ulama	sejak	zaman	1
urusan_kita_di_zaman_ini	urusan	kita	di	zaman	ini	1
usang_karena_perkembangan_zaman_tetapi	usang	karena	perkembangan	zaman	tetapi	1
veteran_ini_pada_zaman_dulu	veteran	ini	pada	zaman	dulu	1
waktu_dimana_kemajuan_zaman_terus	waktu	dimana	kemajuan	zaman	terus	1
waktu_itu_ini_semua_zaman	waktu	itu	ini	semua	zaman	1
waktu_zaman_kampanye_pemilu_dan	waktu	zaman	kampanye	pemilu	dan	1
waktu_zaman_orde_lama_persen	waktu	zaman	orde	lama	persen	1
wapres_bukan_dirumuskan_pada_zaman	wapres	bukan	dirumuskan	pada	zaman	1
wartawan_zaman_orde_lama_yang	wartawan	zaman	orde	lama	yang	1
wayang_sudah_ada_sejak_zaman	wayang	sudah	ada	sejak	zaman	1
wisatawan_berasa_kayak_di_zaman	wisatawan	berasa	kayak	di	zaman	1
yang_ada_pada_zaman_mesolitik	yang	ada	pada	zaman	mesolitik	1
yang_banyak_digunakan_sejak_zaman	yang	banyak	digunakan	sejak	zaman	1
yang_baru_muncul_pada_zaman	yang	baru	muncul	pada	zaman	1
yang_baru_sesuai_perkembangan_zaman	yang	baru	sesuai	perkembangan	zaman	1
yang_berasal_dari_zaman_dulu	yang	berasal	dari	zaman	dulu	1
yang_berdiri_di_zaman_orde	yang	berdiri	di	zaman	orde	1
yang_beriisi_benda-benda_zaman_perang	yang	beriisi	benda-benda	zaman	perang	1
yang_bernama_gerekan_zaman_baru	yang	bernama	gerekan	zaman	baru	1
yang_berpijak_pada_dinamika_zaman	yang	berpijak	pada	dinamika	zaman	1
yang_biasa_digunakan_pada_zaman	yang	biasa	digunakan	pada	zaman	1
yang_bisa_memberi_fatwa_zaman	yang	bisa	memberi	fatwa	zaman	1
yang_dalam_zaman_yang_beda	yang	dalam	zaman	yang	beda	1
yang_diberikan_peme-rintahan_di_zaman	yang	diberikan	peme-rintahan	di	zaman	1
yang_diduga_peninggalan_zaman_kolonial	yang	diduga	peninggalan	zaman	kolonial	1
yang_digunakan_pada_zaman_dahulu	yang	digunakan	pada	zaman	dahulu	1
yang_dikemas_sesuai_perkembangan_zaman	yang	dikemas	sesuai	perkembangan	zaman	1
yang_dilakukan_anak-anak_zaman_sekarang	yang	dilakukan	anak-anak	zaman	sekarang	1
yang_dilakukan_orang_zaman_dulu	yang	dilakukan	orang	zaman	dulu	1
yang_dilakukan_zaman_sekarang_tidak	yang	dilakukan	zaman	sekarang	tidak	1
yang_diluncurkan_setelah_zaman_pasca-Orba	yang	diluncurkan	setelah	zaman	pasca-Orba	1
yang_dimaksud_adalah_pada_zaman	yang	dimaksud	adalah	pada	zaman	1
yang_dinamis_sesuai_tema_zaman	yang	dinamis	sesuai	tema	zaman	1
yang_diperkirakan_muncul_sejak_zaman	yang	diperkirakan	muncul	sejak	zaman	1
yang_disebut-sebut_se-bagai_hewan_zaman	yang	disebut-sebut	se-bagai	hewan	zaman	1
yang_disembah_orang-orang_dari_zaman	yang	disembah	orang-orang	dari	zaman	1
yang_disesuaikan_dengan_kondisi_zaman	yang	disesuaikan	dengan	kondisi	zaman	1
yang_hidup_di_zaman_progresif	yang	hidup	di	zaman	progresif	1
yang_hidup_di_zaman_seperti	yang	hidup	di	zaman	seperti	1
yang_hidup_pada_zaman_modern	yang	hidup	pada	zaman	modern	1
yang_hidup_pada_zaman_tersebut	yang	hidup	pada	zaman	tersebut	1
yang_membuk-tikan_bahwa_manusia_zaman	yang	membuk-tikan	bahwa	manusia	zaman	1
yang_mengatakan_di_zaman_globalisasi	yang	mengatakan	di	zaman	globalisasi	1
yang_mengikuti_perkembangan_zaman_ujarnya	yang	mengikuti	perkembangan	zaman	ujarnya	1
yang_menikmati_rezeki_order_zaman	yang	menikmati	rezeki	order	zaman	1
yang_menjadi_khalifah_pada_zaman	yang	menjadi	khalifah	pada	zaman	1
yang_menolak_perkembangan_zaman_justru	yang	menolak	perkembangan	zaman	justru	1
yang_pada_zaman_sekarang_bisa	yang	pada	zaman	sekarang	bisa	1
yang_paling_membinasakan_di_zaman	yang	paling	membinasakan	di	zaman	1
yang_panjang_dari_zaman_kolonial	yang	panjang	dari	zaman	kolonial	1
yang_pernah_menggebu-gebu_pada_zaman	yang	pernah	menggebu-gebu	pada	zaman	1
yang_pernah_populer_di_zaman	yang	pernah	populer	di	zaman	1
yang_produksinya_terbaik_sejak_zaman	yang	produksinya	terbaik	sejak	zaman	1
yang_sangat_berpengaruh_pada_zaman	yang	sangat	berpengaruh	pada	zaman	1
yang_sempat_hit_dari_zaman	yang	sempat	hit	dari	zaman	1
yang_setia_mengikuti_perkembangan_zaman	yang	setia	mengikuti	perkembangan	zaman	1
yang_sudah_berjalan_sejak_zaman	yang	sudah	berjalan	sejak	zaman	1
yang_sudah_berjualan_sejak_zaman	yang	sudah	berjualan	sejak	zaman	1
yang_sudah_dibuat_sejak_zaman	yang	sudah	dibuat	sejak	zaman	1
yang_sudah_melegenda_sejak_zaman	yang	sudah	melegenda	sejak	zaman	1
yang_sudah_terkenal_sejak_zaman	yang	sudah	terkenal	sejak	zaman	1
yang_telah_ada_sejak_zaman	yang	telah	ada	sejak	zaman	1
yang_telah_dikritik_sejak_zaman	yang	telah	dikritik	sejak	zaman	1
yang_telah_ditetapkan_sejak_zaman	yang	telah	ditetapkan	sejak	zaman	1
yang_tepat_menghadapi_perubahan_zaman	yang	tepat	menghadapi	perubahan	zaman	1
yang_terinspirasi_dari_zaman_keemasan	yang	terinspirasi	dari	zaman	keemasan	1
yang_terjadi_di_zaman_sekarang	yang	terjadi	di	zaman	sekarang	1
yang_tertarik_mengabadikan_fenomena_zaman	yang	tertarik	mengabadikan	fenomena	zaman	1
yang_terus_terpelihara_sejak_zaman	yang	terus	terpelihara	sejak	zaman	1
yang_turun_temurun_sejak_zaman	yang	turun	temurun	sejak	zaman	1
yang_turut_menandai_perubahan_zaman	yang	turut	menandai	perubahan	zaman	1
zaman_akan_selalu_berkata_jujur	zaman	akan	selalu	berkata	jujur	1
