ngram	w1	w2	n
waktu_persiapannya	waktu	persiapannya	1
waktu_persida-ngan	waktu	persida-ngan	1
waktu_persidangan	waktu	persidangan	1
waktu_persis	waktu	persis	1
waktu_persisnya	waktu	persisnya	1
waktu_pertan-dingan	waktu	pertan-dingan	1
waktu_pertand	waktu	pertand	1
waktu_pertempuran	waktu	pertempuran	1
waktu_pertengahan	waktu	pertengahan	1
waktu_perundangan	waktu	perundangan	1
waktu_perundingan	waktu	perundingan	1
waktu_perusahaan	waktu	perusahaan	1
waktu_pesta	waktu	pesta	1
waktu_peti	waktu	peti	1
waktu_pi-kirnya	waktu	pi-kirnya	1
waktu_pidato	waktu	pidato	1
waktu_pihak	waktu	pihak	1
waktu_pilpres	waktu	pilpres	1
waktu_pindah	waktu	pindah	1
waktu_pisah	waktu	pisah	1
waktu_pleno	waktu	pleno	1
waktu_port	waktu	port	1
waktu_praktik	waktu	praktik	1
waktu_presentase	waktu	presentase	1
waktu_presentasi	waktu	presentasi	1
waktu_prestasi	waktu	prestasi	1
waktu_primordial	waktu	primordial	1
waktu_proposal	waktu	proposal	1
waktu_prosedural	waktu	prosedural	1
waktu_prosesi	waktu	prosesi	1
waktu_publik	waktu	publik	1
waktu_pula	waktu	pula	1
waktu_pulangnya	waktu	pulangnya	1
waktu_pungkas	waktu	pungkas	1
waktu_punya	waktu	punya	1
waktu_rakyatnya	waktu	rakyatnya	1
waktu_rantai	waktu	rantai	1
waktu_rasa	waktu	rasa	1
waktu_rawan	waktu	rawan	1
waktu_razia	waktu	razia	1
waktu_re-latif	waktu	re-latif	1
waktu_realisasinya	waktu	realisasinya	1
waktu_recovery	waktu	recovery	1
waktu_refreshing	waktu	refreshing	1
waktu_registrasi	waktu	registrasi	1
waktu_rekahan	waktu	rekahan	1
waktu_rekan	waktu	rekan	1
waktu_rekor	waktu	rekor	1
waktu_relative	waktu	relative	1
waktu_rencana	waktu	rencana	1
waktu_reses	waktu	reses	1
waktu_respons	waktu	respons	1
waktu_rilisnya	waktu	rilisnya	1
waktu_riset	waktu	riset	1
waktu_roda	waktu	roda	1
waktu_rolling	waktu	rolling	1
waktu_rumahnja	waktu	rumahnja	1
waktu_sa-kit	waktu	sa-kit	1
waktu_sa-ma	waktu	sa-ma	1
waktu_sakit	waktu	sakit	1
waktu_sam-pai	waktu	sam-pai	1
waktu_sam-pe	waktu	sam-pe	1
waktu_sama-sama	waktu	sama-sama	1
waktu_sampAI	waktu	sampAI	1
waktu_sampe	waktu	sampe	1
waktu_sandar	waktu	sandar	1
waktu_sangatlah	waktu	sangatlah	1
waktu_sangkakala	waktu	sangkakala	1
waktu_sarapan	waktu	sarapan	1
waktu_se-benarnya	waktu	se-benarnya	1
waktu_se-cepatnya	waktu	se-cepatnya	1
waktu_se-hari-hari	waktu	se-hari-hari	1
waktu_se-harian	waktu	se-harian	1
waktu_se-lang	waktu	se-lang	1
waktu_se-leksi	waktu	se-leksi	1
waktu_se-makin	waktu	se-makin	1
waktu_se-malam	waktu	se-malam	1
waktu_sebagaimana	waktu	sebagaimana	1
waktu_sebaik-baiknya	waktu	sebaik-baiknya	1
waktu_sebaik-nya	waktu	sebaik-nya	1
waktu_sebaiknya	waktu	sebaiknya	1
waktu_sebanyak	waktu	sebanyak	1
waktu_sebe-lum	waktu	sebe-lum	1
waktu_sebenarnya	waktu	sebenarnya	1
waktu_sebesar	waktu	sebesar	1
waktu_sebesar-besarnya	waktu	sebesar-besarnya	1
waktu_sebutan	waktu	sebutan	1
waktu_secepat	waktu	secepat	1
waktu_secukupnya	waktu	secukupnya	1
waktu_sedetikpun	waktu	sedetikpun	1
waktu_sedikit-dikitnya	waktu	sedikit-dikitnya	1
waktu_seduh	waktu	seduh	1
waktu_seharusnya	waktu	seharusnya	1
waktu_sehatmu	waktu	sehatmu	1
waktu_sehubungan	waktu	sehubungan	1
waktu_seiring	waktu	seiring	1
waktu_sejak	waktu	sejak	1
waktu_sejam	waktu	sejam	1
waktu_sejarah	waktu	sejarah	1
waktu_sekadar	waktu	sekadar	1
waktu_sekali	waktu	sekali	1
waktu_sekaligus	waktu	sekaligus	1
waktu_sekejab	waktu	sekejab	1
waktu_sekelompok	waktu	sekelompok	1
waktu_seketika	waktu	seketika	1
waktu_sekolah	waktu	sekolah	1
waktu_sekolahnya	waktu	sekolahnya	1
waktu_sekurang-kurangnya	waktu	sekurang-kurangnya	1
waktu_sela-ma	waktu	sela-ma	1
waktu_selagi	waktu	selagi	1
waktu_selain	waktu	selain	1
waktu_selam-bat-lambatnya	waktu	selam-bat-lambatnya	1
waktu_selambatnya	waktu	selambatnya	1
waktu_selanjutnya	waktu	selanjutnya	1
waktu_selebar-lebarnya	waktu	selebar-lebarnya	1
waktu_selekas2nja	waktu	selekas2nja	1
waktu_selepas	waktu	selepas	1
waktu_selesai	waktu	selesai	1
waktu_selesainya	waktu	selesainya	1
waktu_seluruh	waktu	seluruh	1
waktu_semaksimal	waktu	semaksimal	1
waktu_semalaman	waktu	semalaman	1
waktu_sementara	waktu	sementara	1
waktu_semester	waktu	semester	1
waktu_sempurna	waktu	sempurna	1
waktu_seng-gangnya	waktu	seng-gangnya	1
waktu_sengang	waktu	sengang	1
waktu_senja	waktu	senja	1
waktu_sensitif	waktu	sensitif	1
waktu_sensus	waktu	sensus	1
waktu_seolah	waktu	seolah	1
waktu_sepenuhnya	waktu	sepenuhnya	1
waktu_servis	waktu	servis	1
waktu_sesaat	waktu	sesaat	1
waktu_sesegera	waktu	sesegera	1
waktu_sesi	waktu	sesi	1
waktu_sesingkat	waktu	sesingkat	1
waktu_seta-hun	waktu	seta-hun	1
waktu_setempt	waktu	setempt	1
waktu_seumur	waktu	seumur	1
waktu_shalatnya	waktu	shalatnya	1
waktu_shift	waktu	shift	1
waktu_sia-sia	waktu	sia-sia	1
waktu_siaga	waktu	siaga	1
waktu_siangnya	waktu	siangnya	1
waktu_siap	waktu	siap	1
waktu_siapa	waktu	siapa	1
waktu_sifatnya	waktu	sifatnya	1
waktu_sihir	waktu	sihir	1
waktu_sing-kat	waktu	sing-kat	1
waktu_sistem	waktu	sistem	1
waktu_siswa	waktu	siswa	1
waktu_somo	waktu	somo	1
waktu_sorga	waktu	sorga	1
waktu_sosialisasi	waktu	sosialisasi	1
waktu_sosialisasinya	waktu	sosialisasinya	1
waktu_sprinter	waktu	sprinter	1
waktu_sQuba	waktu	sQuba	1
waktu_start	waktu	start	1
waktu_struggle	waktu	struggle	1
waktu_su-dah	waktu	su-dah	1
waktu_su-paya	waktu	su-paya	1
waktu_suami	waktu	suami	1
waktu_sujudnya	waktu	sujudnya	1
waktu_supaya	waktu	supaya	1
waktu_survei	waktu	survei	1
waktu_survival	waktu	survival	1
waktu_syuruk	waktu	syuruk	1
waktu_syuting	waktu	syuting	1
waktu_ta-hun	waktu	ta-hun	1
waktu_tadi	waktu	tadi	1
waktu_tahap	waktu	tahap	1
waktu_tahapan-tahapan	waktu	tahapan-tahapan	1
waktu_tahu	waktu	tahu	1
waktu_takkan	waktu	takkan	1
waktu_taman	waktu	taman	1
waktu_tar	waktu	tar	1
waktu_tausiah	waktu	tausiah	1
waktu_tawaf	waktu	tawaf	1
waktu_tayang	waktu	tayang	1
waktu_tayang-kan	waktu	tayang-kan	1
waktu_te-rangnya	waktu	te-rangnya	1
waktu_tebang	waktu	tebang	1
waktu_tegasnya	waktu	tegasnya	1
waktu_teknologi	waktu	teknologi	1
waktu_tem-puh	waktu	tem-puh	1
waktu_tempu	waktu	tempu	1
waktu_tendangan	waktu	tendangan	1
waktu_tender	waktu	tender	1
waktu_tenggelamnya	waktu	tenggelamnya	1
waktu_tenor	waktu	tenor	1
waktu_tentunya	waktu	tentunya	1
waktu_ter-akhir	waktu	ter-akhir	1
waktu_ter-buru-buru	waktu	ter-buru-buru	1
waktu_terangnya	waktu	terangnya	1
waktu_terbangnya	waktu	terbangnya	1
waktu_terbitnya	waktu	terbitnya	1
waktu_terburu-buru	waktu	terburu-buru	1
waktu_tercepatnya	waktu	tercepatnya	1
waktu_terdekat	waktu	terdekat	1
waktu_terecepatnya	waktu	terecepatnya	1
waktu_tergantung	waktu	tergantung	1
waktu_terjadinya	waktu	terjadinya	1
waktu_terkecil	waktu	terkecil	1
waktu_terlelap	waktu	terlelap	1
waktu_terlewat	waktu	terlewat	1
waktu_terlihat	waktu	terlihat	1
waktu_termasuk	waktu	termasuk	1
waktu_terpanjang	waktu	terpanjang	1
waktu_terpisah	waktu	terpisah	1
waktu_terse-but	waktu	terse-but	1
waktu_tersulit	waktu	tersulit	1
waktu_tertahan	waktu	tertahan	1
waktu_tertangkaplah	waktu	tertangkaplah	1
waktu_tes	waktu	tes	1
waktu_tiap	waktu	tiap	1
waktu_tiga-empat	waktu	tiga-empat	1
waktu_timbul	waktu	timbul	1
waktu_time	waktu	time	1
waktu_tinggalkan	waktu	tinggalkan	1
waktu_tiwul	waktu	tiwul	1
waktu_toko	waktu	toko	1
waktu_total	waktu	total	1
waktu_transisi	waktu	transisi	1
waktu_transit	waktu	transit	1
waktu_truk	waktu	truk	1
waktu_tua	waktu	tua	1
waktu_tugas	waktu	tugas	1
waktu_tuh	waktu	tuh	1
waktu_tun-tutan	waktu	tun-tutan	1
waktu_tur	waktu	tur	1
waktu_ujang	waktu	ujang	1
waktu_ujicoba	waktu	ujicoba	1
waktu_ulang	waktu	ulang	1
waktu_umur	waktu	umur	1
waktu_umurnya	waktu	umurnya	1
waktu_unduh	waktu	unduh	1
waktu_unggah	waktu	unggah	1
waktu_unit	waktu	unit	1
waktu_unruk	waktu	unruk	1
waktu_upacara	waktu	upacara	1
waktu_upayakan	waktu	upayakan	1
waktu_upload	waktu	upload	1
waktu_urainya	waktu	urainya	1
waktu_urutan	waktu	urutan	1
waktu_usia	waktu	usia	1
waktu_utusan	waktu	utusan	1
waktu_validasi	waktu	validasi	1
waktu_virus	waktu	virus	1
waktu_vote	waktu	vote	1
waktu_wagub	waktu	wagub	1
waktu_waktu	waktu	waktu	1
waktu_walaupun	waktu	walaupun	1
waktu_wanita	waktu	wanita	1
waktu_war-ga	waktu	war-ga	1
waktu_wawancara	waktu	wawancara	1
waktu_webbing	waktu	webbing	1
waktu_week	waktu	week	1
waktu_weekend	waktu	weekend	1
waktu_yg	waktu	yg	1
waktu_yuk	waktu	yuk	1
waktu_zumba	waktu	zumba	1
waktu-ke_waktu	waktu-ke	waktu	1
walikota_waktu	walikota	waktu	1
yah_waktu	yah	waktu	1
year_waktu	year	waktu	1
