ngram	w1	w2	w3	w4	w5	n
pelayanan_yang_dibangun_pada_masa	pelayanan	yang	dibangun	pada	masa	2
pemilih_dengan_memanfaatkan_masa_kampanye	pemilih	dengan	memanfaatkan	masa	kampanye	2
pencerahan_bagi_masa_depan_lebih	pencerahan	bagi	masa	depan	lebih	2
penentu_arah_masa_depan_bumi	penentu	arah	masa	depan	bumi	2
penerimaan_pajak_pada_masa_mendatang	penerimaan	pajak	pada	masa	mendatang	2
pengawasan_selama_hari_pertama_masa	pengawasan	selama	hari	pertama	masa	2
penjara_dengan_masa_percobaan_satu	penjara	dengan	masa	percobaan	satu	2
penjara_dikurangi_masa_tahanan_dan	penjara	dikurangi	masa	tahanan	dan	2
penting_selama_masa_tersebut_tidak	penting	selama	masa	tersebut	tidak	2
penumpang_sebesar_persen_dibandingkan_masa	penumpang	sebesar	persen	dibandingkan	masa	2
perlu_diwaspadai_selama_masa_kampanye	perlu	diwaspadai	selama	masa	kampanye	2
pernah_terjadi_di_masa_lalu	pernah	terjadi	di	masa	lalu	2
perubahan_dari_masa_ke_masa	perubahan	dari	masa	ke	masa	2
pikir_masa_lalu_seperti_ego	pikir	masa	lalu	seperti	ego	2
pinjaman_jangka_panjang_dengan_masa	pinjaman	jangka	panjang	dengan	masa	2
positif_untuk_masa_yang_akan	positif	untuk	masa	yang	akan	2
power_supply_di_masa_kepemimpinan	power	supply	di	masa	kepemimpinan	2
pukul_masa_terus_berdatangan_baik	pukul	masa	terus	berdatangan	baik	2
punya_masa_depan_yang_panjang	punya	masa	depan	yang	panjang	2
rahim_dan_di_masa_dewasa	rahim	dan	di	masa	dewasa	2
rakyat_menjemput_masa_depan_tambahnya	rakyat	menjemput	masa	depan	tambahnya	2
rekor_top_skor_sepanjang_masa	rekor	top	skor	sepanjang	masa	2
saat_ini_sudah_memasuki_masa	saat	ini	sudah	memasuki	masa	2
saat_ini_tetapi_di_masa	saat	ini	tetapi	di	masa	2
sama_berikutnya_pada_masa_mendatang	sama	berikutnya	pada	masa	mendatang	2
sampai_masa_yang_akan_datang	sampai	masa	yang	akan	datang	2
sasaran-sasaran_pembangunan_di_masa_depan	sasaran-sasaran	pembangunan	di	masa	depan	2
saya_mengalami_masa_yang_gelap	saya	mengalami	masa	yang	gelap	2
sebesar_persen_dibandingkan_masa_angkutan	sebesar	persen	dibandingkan	masa	angkutan	2
sebuah_pekerjaan_melainkan_menyiapkan_masa	sebuah	pekerjaan	melainkan	menyiapkan	masa	2
sekarang_dan_di_masa_depan	sekarang	dan	di	masa	depan	2
sekarang_dan_masa_depan_dari	sekarang	dan	masa	depan	dari	2
selalu_terjaga_di_masa_depan	selalu	terjaga	di	masa	depan	2
selama_hari_pertama_masa_kampanye	selama	hari	pertama	masa	kampanye	2
selama_masa_tersebut_tidak_ada	selama	masa	tersebut	tidak	ada	2
selama_masa_uji_coba_ini	selama	masa	uji	coba	ini	2
senjata_strategi_pemasaran_di_masa	senjata	strategi	pemasaran	di	masa	2
sepak_bola_pada_masa_jayanya	sepak	bola	pada	masa	jayanya	2
seperti_kembali_ke_masa_lalu	seperti	kembali	ke	masa	lalu	2
seperti_yang_terjadi_di_masa	seperti	yang	terjadi	di	masa	2
sosok_pemimpin_masa_depan_itu	sosok	pemimpin	masa	depan	itu	2
strategi_pemasaran_di_masa_mendatang	strategi	pemasaran	di	masa	mendatang	2
suatu_masa_seperti_itu_menurut	suatu	masa	seperti	itu	menurut	2
sudah_akan_memasuki_masa_pensiun	sudah	akan	memasuki	masa	pensiun	2
sudah_menjalani_masa_hukuman_minimal	sudah	menjalani	masa	hukuman	minimal	2
suku_bunga_tetap_sepanjang_masa	suku	bunga	tetap	sepanjang	masa	2
sumber_kehidupan_dan_masa_depan	sumber	kehidupan	dan	masa	depan	2
tahun_dan_pembukaan_masa_sidang	tahun	dan	pembukaan	masa	sidang	2
tahun_dipotong_masa_tahanan_pada	tahun	dipotong	masa	tahanan	pada	2
tahun_ini_menjadi_masa_sulit	tahun	ini	menjadi	masa	sulit	2
tahun_lalu_tepatnya_pada_masa	tahun	lalu	tepatnya	pada	masa	2
tak_tahu_masa_depan_saya	tak	tahu	masa	depan	saya	2
tanda_tanya_atas_masa_depan	tanda	tanya	atas	masa	depan	2
tantangan_masa_depan_dengan_lebih	tantangan	masa	depan	dengan	lebih	2
tawarkan_masa_aktif_baterai_seharian	tawarkan	masa	aktif	baterai	seharian	2
telah_terjadi_di_masa_lalu	telah	terjadi	di	masa	lalu	2
tentang_masa_depan_kita_semua	tentang	masa	depan	kita	semua	2
tentang_masa_depannya_yang_menjanjikan	tentang	masa	depannya	yang	menjanjikan	2
tentang_masa_lalu_masa_kini	tentang	masa	lalu	masa	kini	2
terhadap_masa_depan_dan_kesejahteraan	terhadap	masa	depan	dan	kesejahteraan	2
terjadi_di_masa_lalu_dan	terjadi	di	masa	lalu	dan	2
terjadi_lagi_di_masa_yang	terjadi	lagi	di	masa	yang	2
terjebak_masa_lalu_terkait_isu	terjebak	masa	lalu	terkait	isu	2
terpilih_kembali_untuk_masa_jabatan	terpilih	kembali	untuk	masa	jabatan	2
tersebut_harus_menjalani_masa_hukuman	tersebut	harus	menjalani	masa	hukuman	2
terus_mengalami_perubahan_dari_masa	terus	mengalami	perubahan	dari	masa	2
tetap_sepanjang_masa_kredit_yakni	tetap	sepanjang	masa	kredit	yakni	2
tetap_yayasan_dengan_masa_kerja	tetap	yayasan	dengan	masa	kerja	2
tidak_hanya_menghadirkan_masa_lalu	tidak	hanya	menghadirkan	masa	lalu	2
tidak_mengulangnya_di_masa_depan	tidak	mengulangnya	di	masa	depan	2
tidak_terjadi_lagi_di_masa	tidak	terjadi	lagi	di	masa	2
tidak_terjebak_masa_lalu_terkait	tidak	terjebak	masa	lalu	terkait	2
uninterruptible_power_supply_di_masa	uninterruptible	power	supply	di	masa	2
untuk_dapat_berkompetisi_di_masa	untuk	dapat	berkompetisi	di	masa	2
untuk_diverifikasi_maupun_menunggu_masa	untuk	diverifikasi	maupun	menunggu	masa	2
untuk_fitur_terbaru_mobil-mobil_masa	untuk	fitur	terbaru	mobil-mobil	masa	2
untuk_jaya_di_masa_datang	untuk	jaya	di	masa	datang	2
untuk_kembali_ke_masa_lalu	untuk	kembali	ke	masa	lalu	2
untuk_masa_depannya_yang_bersinar	untuk	masa	depannya	yang	bersinar	2
untuk_masa_jabatan_lima_tahun	untuk	masa	jabatan	lima	tahun	2
untuk_memberikan_jaminan_masa_depan	untuk	memberikan	jaminan	masa	depan	2
untuk_memberikan_masa_depan_yang	untuk	memberikan	masa	depan	yang	2
untuk_mengingat_kembali_masa_lalu	untuk	mengingat	kembali	masa	lalu	2
untuk_meningkatkan_kinerja_di_masa	untuk	meningkatkan	kinerja	di	masa	2
untuk_menjadi_pemimpin_masa_depan	untuk	menjadi	pemimpin	masa	depan	2
untuk_menyambut_masa_depan_dengan	untuk	menyambut	masa	depan	dengan	2
usia_dan_masa_kerja_sebagai	usia	dan	masa	kerja	sebagai	2
waktu_untuk_mempertimbangkan_masa_depannya	waktu	untuk	mempertimbangkan	masa	depannya	2
yang_akan_me-masuki_masa_pensiun	yang	akan	me-masuki	masa	pensiun	2
yang_akan_mema-suki_masa_pensiun	yang	akan	mema-suki	masa	pensiun	2
yang_akan_memimpin_lini_masa	yang	akan	memimpin	lini	masa	2
yang_baik_untuk_masa_depan	yang	baik	untuk	masa	depan	2
yang_berkuasa_pada_masa_pemerintahan	yang	berkuasa	pada	masa	pemerintahan	2
yang_dibangun_pada_masa_kepemimpinan	yang	dibangun	pada	masa	kepemimpinan	2
yang_dijaring_lewat_masa_reses	yang	dijaring	lewat	masa	reses	2
yang_hidup_di_masa_lampau	yang	hidup	di	masa	lampau	2
yang_masa_jabatan_hukum_tuanya	yang	masa	jabatan	hukum	tuanya	2
yang_masa_jabatan_kepala_daerahnya	yang	masa	jabatan	kepala	daerahnya	2
yang_menyiapkan_generasi_masa_depan	yang	menyiapkan	generasi	masa	depan	2
yang_pernah_terjadi_pada_masa	yang	pernah	terjadi	pada	masa	2
yang_sudah_habis_masa_berlaku	yang	sudah	habis	masa	berlaku	2
yang_sudah_habis_masa_kontraknya	yang	sudah	habis	masa	kontraknya	2
yang_telah_lewat_masa_berlakunya	yang	telah	lewat	masa	berlakunya	2
yang_terbaik_untuknya_di_masa	yang	terbaik	untuknya	di	masa	2
yang_turut_menentukan_wajah_masa	yang	turut	menentukan	wajah	masa	2
yayasan_dengan_masa_kerja_minimal	yayasan	dengan	masa	kerja	minimal	2
@realDonaldTrump_apapun_perbedaan_di_masa	@realDonaldTrump	apapun	perbedaan	di	masa	1
100TB_atau_lebih_di_masa	100TB	atau	lebih	di	masa	1
1500-an_atau_juga_pada_masa	1500-an	atau	juga	pada	masa	1
1970-an_adalah_masa_di_mana	1970-an	adalah	masa	di	mana	1
1tahun_merupakan_masa_pembentukan_kepercayaan	1tahun	merupakan	masa	pembentukan	kepercayaan	1
3D_lebih_mendalam_di_masa	3D	lebih	mendalam	di	masa	1
3T_masa_tugasnya_hanya_satu	3T	masa	tugasnya	hanya	satu	1
54W_yang_mmebuat_masa_aktif	54W	yang	mmebuat	masa	aktif	1
80-an_itu_terjadi_pada_masa	80-an	itu	terjadi	pada	masa	1
â_masa_yang_burukâ_secara	â	masa	yang	burukâ	secara	1
aam_maa_masa_damai_setelah	aam	maa	masa	damai	setelah	1
abadi_dan_debar_sepanjang_masa	abadi	dan	debar	sepanjang	masa	1
acara_bakudapa_alumni_dari_masa	acara	bakudapa	alumni	dari	masa	1
action_menghadapi_tantangan_masa_depan	action	menghadapi	tantangan	masa	depan	1
acuan_pengambilan_kebijakan_di_masa	acuan	pengambilan	kebijakan	di	masa	1
ada_agar_diganti_setelah_masa	ada	agar	diganti	setelah	masa	1
ada_agar_pada_pelaksanaan_masa	ada	agar	pada	pelaksanaan	masa	1
ada_agenda_studi_ban-ding_masa	ada	agenda	studi	ban-ding	masa	1
ada_anggota_dewan_menyalah-gunakan_masa	ada	anggota	dewan	menyalah-gunakan	masa	1
ada_asumsi_masa_amnesti_yang	ada	asumsi	masa	amnesti	yang	1
ada_beberapa_desa_yang_masa	ada	beberapa	desa	yang	masa	1
ada_begitu_juga_dengan_masa	ada	begitu	juga	dengan	masa	1
ada_daerah_yang_masa_jabatan	ada	daerah	yang	masa	jabatan	1
ada_di_depan_dan_masa	ada	di	depan	dan	masa	1
ada_di_masa_depan_seiring	ada	di	masa	depan	seiring	1
ada_disini_masa_masih_jam	ada	disini	masa	masih	jam	1
ada_hingga_masa_inagurasi_presiden	ada	hingga	masa	inagurasi	presiden	1
ada_hubungan_masa_lalu_kualitas	ada	hubungan	masa	lalu	kualitas	1
ada_jaminan_terkait_kinerja_masa	ada	jaminan	terkait	kinerja	masa	1
ada_jenderal_yang_pada_masa	ada	jenderal	yang	pada	masa	1
ada_juga_yang_masa_izin	ada	juga	yang	masa	izin	1
ada_karena_masa_lalu_pungkas	ada	karena	masa	lalu	pungkas	1
ada_kejanggalan_masa_tahun_nilainya	ada	kejanggalan	masa	tahun	nilainya	1
ada_kejelasan_tentang_masa_depannya	ada	kejelasan	tentang	masa	depannya	1
ada_kejutan_masa_saya_tidak	ada	kejutan	masa	saya	tidak	1
ada_kekerasan_tapi_masa_diam	ada	kekerasan	tapi	masa	diam	1
ada_kekhawatiran_khusus_terhadap_masa	ada	kekhawatiran	khusus	terhadap	masa	1
ada_kepastian_dengan_masa_depan	ada	kepastian	dengan	masa	depan	1
ada_keperluan_di_masa_yang	ada	keperluan	di	masa	yang	1
ada_kesempatan_saya_pada_masa	ada	kesempatan	saya	pada	masa	1
ada_koor-dinasi_masa_kan_tidak	ada	koor-dinasi	masa	kan	tidak	1
ada_lagi_masa_depan_untuk	ada	lagi	masa	depan	untuk	1
ada_masa_berlaku_untuk_surat	ada	masa	berlaku	untuk	surat	1
ada_masa_berlaku_yang_tertera	ada	masa	berlaku	yang	tertera	1
ada_masa_depan_bangsa_ini	ada	masa	depan	bangsa	ini	1
ada_masa_depan_dari_pekerjaan	ada	masa	depan	dari	pekerjaan	1
ada_masa_depan_di_kota	ada	masa	depan	di	kota	1
ada_masa_depan_yang_lebih	ada	masa	depan	yang	lebih	1
ada_masa_di_mana_ayah	ada	masa	di	mana	ayah	1
ada_masa_jeda_hingga_dua	ada	masa	jeda	hingga	dua	1
ada_masa_jeda_yang_harus	ada	masa	jeda	yang	harus	1
ada_masa_pakainya_loh_kata	ada	masa	pakainya	loh	kata	1
ada_masa_penindakan_di_mana	ada	masa	penindakan	di	mana	1
ada_masa_perjuangan_dan_saat	ada	masa	perjuangan	dan	saat	1
ada_masa_perpanjangan_pendaftaran_paslon	ada	masa	perpanjangan	pendaftaran	paslon	1
ada_masa_waktu_proses_pemberian	ada	masa	waktu	proses	pemberian	1
ada_masa_yang_lebih_lampau	ada	masa	yang	lebih	lampau	1
ada_masanya_dan_masa_ada	ada	masanya	dan	masa	ada	1
ada_organisasi_masa_yang_akan	ada	organisasi	masa	yang	akan	1
ada_pengurangan_masa_tahanan_yaitu	ada	pengurangan	masa	tahanan	yaitu	1
ada_peningkatan_di_masa_mendatang	ada	peningkatan	di	masa	mendatang	1
ada_penundaan_pilkada_sekaligus_masa	ada	penundaan	pilkada	sekaligus	masa	1
ada_perang_saudara_di_masa	ada	perang	saudara	di	masa	1
ada_perdebatan_di_media_masa	ada	perdebatan	di	media	masa	1
ada_perpanjangan_masa_pendaftaran_sampai	ada	perpanjangan	masa	pendaftaran	sampai	1
ada_perpe-loncoan_dalam_masa_orientasi	ada	perpe-loncoan	dalam	masa	orientasi	1
ada_pertandingan_olahraga_selama_masa	ada	pertandingan	olahraga	selama	masa	1
ada_petunjuk_untuk_masa_depan	ada	petunjuk	untuk	masa	depan	1
ada_sambungan_dari_masa_yang	ada	sambungan	dari	masa	yang	1
ada_sehingga_masa_aktif_baterai	ada	sehingga	masa	aktif	baterai	1
ada_sejumlah_fakta_saat_masa	ada	sejumlah	fakta	saat	masa	1
ada_sekarang_juga_di_masa	ada	sekarang	juga	di	masa	1
ada_sekarang_sudah_habis_masa	ada	sekarang	sudah	habis	masa	1
ada_sekitar_ribu_masa_buruh	ada	sekitar	ribu	masa	buruh	1
ada_siswa_di_masa_depan	ada	siswa	di	masa	depan	1
ada_tetap_terjalin_sepanjang_masa	ada	tetap	terjalin	sepanjang	masa	1
ada_trauma_masa_lalu_yang	ada	trauma	masa	lalu	yang	1
ada_usulan_masa_jabatan_hakim	ada	usulan	masa	jabatan	hakim	1
ada_waktu_masa_cuma_mo	ada	waktu	masa	cuma	mo	1
ada_yang_masa_kontrak-nya_habis	ada	yang	masa	kontrak-nya	habis	1
ada_yang_masuk_masa_pensiun	ada	yang	masuk	masa	pensiun	1
ada_yang_menyebut-nyebut_masa_lalu	ada	yang	menyebut-nyebut	masa	lalu	1
ada_yang_sebut-sebut_masa_lalu	ada	yang	sebut-sebut	masa	lalu	1
ada_yang_sudah_habis_masa	ada	yang	sudah	habis	masa	1
ada-lah_masa_yang_melewati_waktu	ada-lah	masa	yang	melewati	waktu	1
adagium_lama_setiap_masa_punya	adagium	lama	setiap	masa	punya	1
adalah_aparat_partai_masa_penegak	adalah	aparat	partai	masa	penegak	1
adalah_bagian_dari_masa_depan	adalah	bagian	dari	masa	depan	1
adalah_buah_inspirasi_masa_kepemimpinannya	adalah	buah	inspirasi	masa	kepemimpinannya	1
adalah_calon-calon_pemimpin_masa_depan	adalah	calon-calon	pemimpin	masa	depan	1
adalah_cermin_pikiran-pikiran_pada_masa	adalah	cermin	pikiran-pikiran	pada	masa	1
adalah_dia-letika_antara_masa_lampau	adalah	dia-letika	antara	masa	lampau	1
adalah_dialetika_antara_masa_lampau	adalah	dialetika	antara	masa	lampau	1
adalah_ekklesiologilita_di_masa_kini	adalah	ekklesiologilita	di	masa	kini	1
adalah_gereja_masa_depan_memiliki	adalah	gereja	masa	depan	memiliki	1
adalah_inilah_masa_emas_sepak	adalah	inilah	masa	emas	sepak	1
adalah_investasi_di_masa_yang	adalah	investasi	di	masa	yang	1
adalah_jembatan_dan_masa_depan	adalah	jembatan	dan	masa	depan	1
adalah_juga_figur_pemimpinan_masa	adalah	juga	figur	pemimpinan	masa	1
adalah_kebutuhan_untuk_masa_depan	adalah	kebutuhan	untuk	masa	depan	1
adalah_ketika_masa_kampanya_para	adalah	ketika	masa	kampanya	para	1
adalah_laga_penting_buat_masa	adalah	laga	penting	buat	masa	1
adalah_lamanya_masa_kerja_dibagi	adalah	lamanya	masa	kerja	dibagi	1
adalah_manusia_di_masa_depan	adalah	manusia	di	masa	depan	1
adalah_masa_depan_bangsa_ini	adalah	masa	depan	bangsa	ini	1
adalah_masa_depan_gereja_tuturnya	adalah	masa	depan	gereja	tuturnya	1
adalah_masa_depan_kita_bersama	adalah	masa	depan	kita	bersama	1
adalah_masa_depan_perekonomian_bangsa	adalah	masa	depan	perekonomian	bangsa	1
adalah_masa_depan_yang_baik	adalah	masa	depan	yang	baik	1
adalah_masa_di_mana_gejolak	adalah	masa	di	mana	gejolak	1
adalah_masa_di_mana_momen	adalah	masa	di	mana	momen	1
adalah_masa_di_mana_seseorang	adalah	masa	di	mana	seseorang	1
adalah_masa_di_mana_umat	adalah	masa	di	mana	umat	1
adalah_masa_ketika_tata_nilai	adalah	masa	ketika	tata	nilai	1
adalah_masa_lalu_yang_kotor	adalah	masa	lalu	yang	kotor	1
adalah_masa_pa-nen_bagi_pengusaha	adalah	masa	pa-nen	bagi	pengusaha	1
adalah_masa_partai-partai_bersama_figur-figur	adalah	masa	partai-partai	bersama	figur-figur	1
adalah_masa_pembentukan_karakter_kebangsaan	adalah	masa	pembentukan	karakter	kebangsaan	1
adalah_masa_penentuan_bagi_masyarakat	adalah	masa	penentuan	bagi	masyarakat	1
adalah_masa_pengenalan_lingkungan_sekolah	adalah	masa	pengenalan	lingkungan	sekolah	1
adalah_masa_persiapan_bagi_siswa	adalah	masa	persiapan	bagi	siswa	1
adalah_masa_reses_persidangan_kedua	adalah	masa	reses	persidangan	kedua	1
adalah_masa_tanam_terakhir_untuk	adalah	masa	tanam	terakhir	untuk	1
adalah_masa_transisi_dari_pemerintah	adalah	masa	transisi	dari	pemerintah	1
adalah_masa_tunggu_kapal_sebelum	adalah	masa	tunggu	kapal	sebelum	1
adalah_masa_untuk_rekonsiliasi_atau	adalah	masa	untuk	rekonsiliasi	atau	1
adalah_masa_yang_paling_penting	adalah	masa	yang	paling	penting	1
adalah_masa_yang_sangat_rentan	adalah	masa	yang	sangat	rentan	1
adalah_masa_yang_sangat_sibuk	adalah	masa	yang	sangat	sibuk	1
adalah_membangun_impian_untuk_masa	adalah	membangun	impian	untuk	masa	1
adalah_memperpanjang_masa_pendaftaran_siswa	adalah	memperpanjang	masa	pendaftaran	siswa	1
adalah_menyiapkan_masa_depan_bagi	adalah	menyiapkan	masa	depan	bagi	1
adalah_nama_di_masa_kecil	adalah	nama	di	masa	kecil	1
adalah_orang-orang_pililihan_masa_depan	adalah	orang-orang	pililihan	masa	depan	1
adalah_pe-manggul_masa_depan_bangsa	adalah	pe-manggul	masa	depan	bangsa	1
adalah_pemain_terbaik_sepanjang_masa	adalah	pemain	terbaik	sepanjang	masa	1
adalah_pemenuhan_kebutuhan_masa_sekarang	adalah	pemenuhan	kebutuhan	masa	sekarang	1
adalah_pemimpin_bangsa_masa_depan	adalah	pemimpin	bangsa	masa	depan	1
adalah_pemimpin_di_masa_depan	adalah	pemimpin	di	masa	depan	1
adalah_penentu_masa_depan_ekonomi	adalah	penentu	masa	depan	ekonomi	1
adalah_pengurus_yang_masa_baktinya	adalah	pengurus	yang	masa	baktinya	1
adalah_proses_pematangan_hingga_masa	adalah	proses	pematangan	hingga	masa	1
adalah_puta-ran_dan_masa_jabatan	adalah	puta-ran	dan	masa	jabatan	1
adalah_romantisme_masa_lalu_sastra	adalah	romantisme	masa	lalu	sastra	1
adalah_sedang_masa_perawatan_sekaligus	adalah	sedang	masa	perawatan	sekaligus	1
adalah_sikap_masa_bodoh_pada	adalah	sikap	masa	bodoh	pada	1
adalah_solusi_terbaik_untuk_masa	adalah	solusi	terbaik	untuk	masa	1
adalah_tabungan_kehidupan_masa_depan	adalah	tabungan	kehidupan	masa	depan	1
adalah_tahun_terakhir_masa_jabatannya	adalah	tahun	terakhir	masa	jabatannya	1
adalah_tambang_emas_dan_masa	adalah	tambang	emas	dan	masa	1
adalah_tenaga_pendidik_dengan_masa	adalah	tenaga	pendidik	dengan	masa	1
adalah_tingkat_produktivitasnya_bukan_masa	adalah	tingkat	produktivitasnya	bukan	masa	1
adalah_top_skorer_sepanjang_masa	adalah	top	skorer	sepanjang	masa	1
adalah_untuk_membawa_masa_depan	adalah	untuk	membawa	masa	depan	1
adalah_yang_dibuat_pada_masa	adalah	yang	dibuat	pada	masa	1
adanya_beberapa_masa_penindasan_agama	adanya	beberapa	masa	penindasan	agama	1
adanya_kampanye_hitam_menjelang_masa	adanya	kampanye	hitam	menjelang	masa	1
adanya_masa_berlaku_itu_lantaran	adanya	masa	berlaku	itu	lantaran	1
adanya_masa_transisi_pergantian_pejabat	adanya	masa	transisi	pergantian	pejabat	1
adanya_masa_tunggu_dalam_sektor	adanya	masa	tunggu	dalam	sektor	1
adanya_perda_yang_dihasilkan_masa	adanya	perda	yang	dihasilkan	masa	1
adanya_perselisihan_di_masa_lalu	adanya	perselisihan	di	masa	lalu	1
adanya_perubahan_nyata_bagi_masa	adanya	perubahan	nyata	bagi	masa	1
adat_saat_masa_transisi_dari	adat	saat	masa	transisi	dari	1
aduh_masa_sih_kita_nggak	aduh	masa	sih	kita	nggak	1
agaknya_akan_menjadi_masa_yanng	agaknya	akan	menjadi	masa	yanng	1
agama_dan_pembangunan_masa_depan	agama	dan	pembangunan	masa	depan	1
agama_di_dunia_masa_kini	agama	di	dunia	masa	kini	1
agar_berkesi-nambungan_di_masa_yang	agar	berkesi-nambungan	di	masa	yang	1
agar_bersih_di_masa_depan	agar	bersih	di	masa	depan	1
agar_bisa_ditemukan_di_masa	agar	bisa	ditemukan	di	masa	1
agar_calon-calon_pemimpin_masa_menda-tang	agar	calon-calon	pemimpin	masa	menda-tang	1
agar_dalam_masa_tua_saya	agar	dalam	masa	tua	saya	1
agar_dapat_memprotek_masa_depan	agar	dapat	memprotek	masa	depan	1
agar_dapat_menyongsong_masa_depan	agar	dapat	menyongsong	masa	depan	1
agar_di_masa_datang_bisa	agar	di	masa	datang	bisa	1
agar_di_masa_datang_dewan	agar	di	masa	datang	dewan	1
agar_di_masa_mendatang_kegiatan	agar	di	masa	mendatang	kegiatan	1
agar_di_masa_mendatang_kewenangannya	agar	di	masa	mendatang	kewenangannya	1
agar_di_penghujung_masa_jaba-tannya	agar	di	penghujung	masa	jaba-tannya	1
agar_diganti_setelah_masa_izinnya	agar	diganti	setelah	masa	izinnya	1
agar_ikut_bertanggungjawab_akan_masa	agar	ikut	bertanggungjawab	akan	masa	1
agar_ke_masa_depan_tidak	agar	ke	masa	depan	tidak	1
agar_kehidupan_kita_di_masa	agar	kehidupan	kita	di	masa	1
agar_kehidupan_mereka_di_masa	agar	kehidupan	mereka	di	masa	1
agar_kelak_selama_masa_bakti	agar	kelak	selama	masa	bakti	1
agar_kesalahan_masa_lalu_tidak	agar	kesalahan	masa	lalu	tidak	1
agar_lebih_baik_di_masa	agar	lebih	baik	di	masa	1
agar_lebih_baik_pada_masa	agar	lebih	baik	pada	masa	1
agar_masa_depan_atlet_di	agar	masa	depan	atlet	di	1
agar_masa_depan_generasi_muda	agar	masa	depan	generasi	muda	1
agar_masa_jabatan_hakim_konstitusi	agar	masa	jabatan	hakim	konstitusi	1
agar_masa_mudamu_haruslah_diisi	agar	masa	mudamu	haruslah	diisi	1
agar_masa_recoverinya_bagus_tambah	agar	masa	recoverinya	bagus	tambah	1
agar_masa_tugas_bagi_pelaksana	agar	masa	tugas	bagi	pelaksana	1
agar_memberi_masa_depan_yang	agar	memberi	masa	depan	yang	1
agar_meninggalkan_pola_pikir_masa	agar	meninggalkan	pola	pikir	masa	1
agar_menjadi_calon_pemimpin_masa	agar	menjadi	calon	pemimpin	masa	1
agar_pada_pelaksanaan_masa_datang	agar	pada	pelaksanaan	masa	datang	1
agar_pengcab_yang_masa_baktinya	agar	pengcab	yang	masa	baktinya	1
agar_peristiwa_masa_kemasukan_terlebih	agar	peristiwa	masa	kemasukan	terlebih	1
agar_peristiwa-peristiwa_muram_di_masa	agar	peristiwa-peristiwa	muram	di	masa	1
agar_petahana_cuti_saat_masa	agar	petahana	cuti	saat	masa	1
agar_sebelum_masa_berlaku_surat	agar	sebelum	masa	berlaku	surat	1
agar_tak_terulang_di_masa	agar	tak	terulang	di	masa	1
agar_terpilih_kembali_untuk_masa	agar	terpilih	kembali	untuk	masa	1
agar_tidak_terulang_di_masa	agar	tidak	terulang	di	masa	1
agen_perubahan_di_masa_depan	agen	perubahan	di	masa	depan	1
agenda_masa_reses_dewan_dimulai	agenda	masa	reses	dewan	dimulai	1
agenda_masa_reses_tahun-tahun_sebelumnya	agenda	masa	reses	tahun-tahun	sebelumnya	1
agenda_studi_ban-ding_masa_reses	agenda	studi	ban-ding	masa	reses	1
agenda_yang_menyulitkan_masa_depan	agenda	yang	menyulitkan	masa	depan	1
air_cair_di_masa_lalu	air	cair	di	masa	lalu	1
air_demi_masa_depan_generasi	air	demi	masa	depan	generasi	1
air_di_masa_kini_seperti	air	di	masa	kini	seperti	1
air_masih_mengenang_masa_keemasan	air	masih	mengenang	masa	keemasan	1
air_tawar_terbesar_pada_masa	air	tawar	terbesar	pada	masa	1
air_zamzam_di_masa_lalu	air	zamzam	di	masa	lalu	1
aja_mundur_masa_maju_lagi	aja	mundur	masa	maju	lagi	1
ajang_mencetak_kader-kader_terbaik_masa	ajang	mencetak	kader-kader	terbaik	masa	1
ajang_pertaruhan_masa_depan_daerah	ajang	pertaruhan	masa	depan	daerah	1
