ngram	w1	w2	w3	n
masa_jabatannya_di	masa	jabatannya	di	3
masa_jabatannya_pada	masa	jabatannya	pada	3
masa_kampanye_dan	masa	kampanye	dan	3
masa_kecil_dan	masa	kecil	dan	3
masa_kecilnya_yang	masa	kecilnya	yang	3
masa_kerja_di	masa	kerja	di	3
masa_kerja_minimal	masa	kerja	minimal	3
masa_kerjanya_sudah	masa	kerjanya	sudah	3
masa_lalu_adalah	masa	lalu	adalah	3
masa_lalu_masih	masa	lalu	masih	3
masa_lalu_menurut	masa	lalu	menurut	3
masa_lalu_mereka	masa	lalu	mereka	3
masa_lalu_pernah	masa	lalu	pernah	3
masa_lalu_terkait	masa	lalu	terkait	3
masa_lalu_termasuk	masa	lalu	termasuk	3
masa_libur_sekolah	masa	libur	sekolah	3
masa_liburan_di	masa	liburan	di	3
masa_liburan_tahun	masa	liburan	tahun	3
masa_mendatang_agar	masa	mendatang	agar	3
masa_mendatang_akan	masa	mendatang	akan	3
masa_mendatang_kata	masa	mendatang	kata	3
masa_mendatang_tidak	masa	mendatang	tidak	3
masa_orientasi_sekolah	masa	orientasi	sekolah	3
masa_pakai_yang	masa	pakai	yang	3
masa_panen_tiba	masa	panen	tiba	3
masa_paruh_waktu	masa	paruh	waktu	3
masa_pemerintahan_kolonial	masa	pemerintahan	kolonial	3
masa_pemulihan_cedera	masa	pemulihan	cedera	3
masa_pendaftaran_bakal	masa	pendaftaran	bakal	3
masa_pengenalan_lingkungan	masa	pengenalan	lingkungan	3
masa_penjajahan_guru	masa	penjajahan	guru	3
masa_pensiun_tapi	masa	pensiun	tapi	3
masa_peralihan_dari	masa	peralihan	dari	3
masa_percobaan_dua	masa	percobaan	dua	3
masa_periode_satu	masa	periode	satu	3
masa_persiapan_dan	masa	persiapan	dan	3
masa_persidangan_kedua	masa	persidangan	kedua	3
masa_puasa_ini	masa	puasa	ini	3
masa_purna_tugas	masa	purna	tugas	3
masa_reformasi_ini	masa	reformasi	ini	3
masa_reses_kali	masa	reses	kali	3
masa_sidang_kedua	masa	sidang	kedua	3
masa_sidang_ketiga	masa	sidang	ketiga	3
masa_silam_yang	masa	silam	yang	3
masa_tahanan_pada	masa	tahanan	pada	3
masa_tiga_tahun	masa	tiga	tahun	3
masa_tinggal_mereka	masa	tinggal	mereka	3
masa_transisi_dari	masa	transisi	dari	3
masa_transisi_selama	masa	transisi	selama	3
masa_tumbuh_kembang	masa	tumbuh	kembang	3
masa_tunggu_ini	masa	tunggu	ini	3
masa_yang_paling	masa	yang	paling	3
masa_yang_sulit	masa	yang	sulit	3
masa-masa_sulit_yang	masa-masa	sulit	yang	3
masuk_dalam_masa	masuk	dalam	masa	3
masuk_pada_masa	masuk	pada	masa	3
masyarakat_masa_kini	masyarakat	masa	kini	3
melakukan_masa_reses	melakukan	masa	reses	3
melepas_masa_lajang	melepas	masa	lajang	3
melewati_masa_kritis	melewati	masa	kritis	3
melewati_masa_sulit	melewati	masa	sulit	3
memanfaatkan_masa_kampanye	memanfaatkan	masa	kampanye	3
memasuki_masa_purna	memasuki	masa	purna	3
memasuki_masa_yang	memasuki	masa	yang	3
membaik_di_masa	membaik	di	masa	3
memberikan_masa_depan	memberikan	masa	depan	3
membuat_masa_depan	membuat	masa	depan	3
membutuhkan_masa_transisi	membutuhkan	masa	transisi	3
memikirkan_masa_depannya	memikirkan	masa	depannya	3
meminta_perpanjangan_masa	meminta	perpanjangan	masa	3
memperpanjang_masa_jabatan	memperpanjang	masa	jabatan	3
memperpanjang_masa_pendaftaran	memperpanjang	masa	pendaftaran	3
mempertimbangkan_masa_depannya	mempertimbangkan	masa	depannya	3
memprediksi_masa_depan	memprediksi	masa	depan	3
mencapai_masa_depan	mencapai	masa	depan	3
menciptakan_masa_depan	menciptakan	masa	depan	3
mendekati_masa_pensiun	mendekati	masa	pensiun	3
mengakhiri_masa_jabatan	mengakhiri	masa	jabatan	3
mengatakan_selama_masa	mengatakan	selama	masa	3
mengenang_masa_lalu	mengenang	masa	lalu	3
menggapai_masa_depan	menggapai	masa	depan	3
mengingat_masa_lalunya	mengingat	masa	lalunya	3
mengisi_masa_reses	mengisi	masa	reses	3
mengumumkan_masa_pensiun	mengumumkan	masa	pensiun	3
mengungkit-ungkit_masa_lalu	mengungkit-ungkit	masa	lalu	3
menjalani_masa_pengobatan	menjalani	masa	pengobatan	3
menjawab_tantangan_masa	menjawab	tantangan	masa	3
menuturkan_pada_masa	menuturkan	pada	masa	3
menyelamatkan_masa_depan	menyelamatkan	masa	depan	3
menyiapkan_generasi_masa	menyiapkan	generasi	masa	3
meraih_masa_depan	meraih	masa	depan	3
merancang_masa_depan	merancang	masa	depan	3
mereka_menjalani_masa	mereka	menjalani	masa	3
merupakan_masa_transisi	merupakan	masa	transisi	3
muda_adalah_masa	muda	adalah	masa	3
pada_masa_kepengurusan	pada	masa	kepengurusan	3
pada_masa_orde	pada	masa	orde	3
pada_masa_remaja	pada	masa	remaja	3
pada_masa_tambahan	pada	masa	tambahan	3
pada_masa_tanam	pada	masa	tanam	3
pada_masa-masa_mendatang	pada	masa-masa	mendatang	3
pembangunan_di_masa	pembangunan	di	masa	3
pembangunan_masa_depan	pembangunan	masa	depan	3
pencerahan_bagi_masa	pencerahan	bagi	masa	3
peninggalan_masa_lalu	peninggalan	masa	lalu	3
penting_pada_masa	penting	pada	masa	3
penutupan_masa_sidang	penutupan	masa	sidang	3
perekonomian_di_masa	perekonomian	di	masa	3
perpajakan_di_masa	perpajakan	di	masa	3
persen_dibandingkan_masa	persen	dibandingkan	masa	3
persiapan_masa_depan	persiapan	masa	depan	3
pertama_masa_kampanye	pertama	masa	kampanye	3
pikir_masa_lalu	pikir	masa	lalu	3
pola_pikir_masa	pola	pikir	masa	3
proyek_di_masa	proyek	di	masa	3
rumah_masa_kecil	rumah	masa	kecil	3
saat_di_masa	saat	di	masa	3
saat_masa_penjajahan	saat	masa	penjajahan	3
sampai_berakhir_masa	sampai	berakhir	masa	3
sampai_berakhirnya_masa	sampai	berakhirnya	masa	3
sampai_masa_panen	sampai	masa	panen	3
sangat_menentukan_masa	sangat	menentukan	masa	3
satu_bulan_masa	satu	bulan	masa	3
saya_di_masa	saya	di	masa	3
sebelum_berakhirnya_masa	sebelum	berakhirnya	masa	3
sebelum_masa_berlaku	sebelum	masa	berlaku	3
sebelum_masa_tugas	sebelum	masa	tugas	3
sedang_memasuki_masa	sedang	memasuki	masa	3
sejak_masa_kecil	sejak	masa	kecil	3
sejak_masa_kehamilan	sejak	masa	kehamilan	3
sejak_masa_pemerintahan	sejak	masa	pemerintahan	3
selama_masa_kepemimpinannya	selama	masa	kepemimpinannya	3
selama_masa_pemerintahan	selama	masa	pemerintahan	3
selama_masa_promosi	selama	masa	promosi	3
selama_masa_uji	selama	masa	uji	3
sepanjang_masa_di	sepanjang	masa	di	3
sepanjang_masa_kata	sepanjang	masa	kata	3
serupa_di_masa	serupa	di	masa	3
setelah_masa_jabatan	setelah	masa	jabatan	3
sisa_masa_jabatannya	sisa	masa	jabatannya	3
siswa_di_masa	siswa	di	masa	3
skor_sepanjang_masa	skor	sepanjang	masa	3
suasana_masa_lalu	suasana	masa	lalu	3
sudah_masuk_masa	sudah	masuk	masa	3
sudah_mema-suki_masa	sudah	mema-suki	masa	3
tahun_adalah_masa	tahun	adalah	masa	3
tahun_dengan_masa	tahun	dengan	masa	3
tahun_pada_masa	tahun	pada	masa	3
tantangan_masa_depan	tantangan	masa	depan	3
teknologi_masa_kini	teknologi	masa	kini	3
telah_lewat_masa	telah	lewat	masa	3
telah_menjalani_masa	telah	menjalani	masa	3
telah_merusak_masa	telah	merusak	masa	3
teman_masa_kecilnya	teman	masa	kecilnya	3
tepatnya_pada_masa	tepatnya	pada	masa	3
terulang_di_masa	terulang	di	masa	3
tetapi_di_masa	tetapi	di	masa	3
tidak_memiliki_masa	tidak	memiliki	masa	3
tiga_tahun_masa	tiga	tahun	masa	3
untuk_kepentingan_masa	untuk	kepentingan	masa	3
untuk_masa_kini	untuk	masa	kini	3
untuk_masa_pemulihan	untuk	masa	pemulihan	3
untuk_mempertimbangkan_masa	untuk	mempertimbangkan	masa	3
untuk_sisa_masa	untuk	sisa	masa	3
usai_masa_reses	usai	masa	reses	3
usia_dan_masa	usia	dan	masa	3
yang_berakhir_masa	yang	berakhir	masa	3
yang_masa_berlakunya	yang	masa	berlakunya	3
yang_masuk_masa	yang	masuk	masa	3
yang_mengancam_masa	yang	mengancam	masa	3
yang_punya_masa	yang	punya	masa	3
zakat_di_masa	zakat	di	masa	3
ada_masa_jeda	ada	masa	jeda	2
ada_sejak_masa	ada	sejak	masa	2
adalah_industri_masa	adalah	industri	masa	2
adalah_masa_lalu	adalah	masa	lalu	2
adalah_masa_persiapan	adalah	masa	persiapan	2
adalah_masa-masa_sulit	adalah	masa-masa	sulit	2
agar_masa_depan	agar	masa	depan	2
agenda_masa_reses	agenda	masa	reses	2
air_di_masa	air	di	masa	2
akan_habis_masa	akan	habis	masa	2
akan_mema-suki_masa	akan	mema-suki	masa	2
akan_memiliki_masa	akan	memiliki	masa	2
akan_menghancurkan_masa	akan	menghancurkan	masa	2
akan_mengubah_masa	akan	mengubah	masa	2
akhir_masa_kontrak	akhir	masa	kontrak	2
akhir_masa_pendaftaran	akhir	masa	pendaftaran	2
akhir_masa_tanggap	akhir	masa	tanggap	2
akhir_masa_tax	akhir	masa	tax	2
aktif_di_masa	aktif	di	masa	2
anak_dalam_masa	anak	dalam	masa	2
anak_masa_kini	anak	masa	kini	2
anak_untuk_masa	anak	untuk	masa	2
anak-anak_gaul_masa	anak-anak	gaul	masa	2
ancaman_masa_depan	ancaman	masa	depan	2
andalan_masa_depan	andalan	masa	depan	2
antara_masa_lampau	antara	masa	lampau	2
apalagi_masa_lalu	apalagi	masa	lalu	2
aset_masa_depan	aset	masa	depan	2
atau_masa_kerja	atau	masa	kerja	2
awal_masa_jabatan	awal	masa	jabatan	2
awal_masa_pemerintahan	awal	masa	pemerintahan	2
awal_masa_persiapan	awal	masa	persiapan	2
ayahnya_pada_masa	ayahnya	pada	masa	2
bagus_di_masa	bagus	di	masa	2
bahwa_masa_depan	bahwa	masa	depan	2
bahwa_untuk_masa	bahwa	untuk	masa	2
baik_dengan_masa	baik	dengan	masa	2
baik_masa_kini	baik	masa	kini	2
bangsa_dan_masa	bangsa	dan	masa	2
banyak_menghabiskan_masa	banyak	menghabiskan	masa	2
baru_mulai_masa	baru	mulai	masa	2
basis_masa_riil	basis	masa	riil	2
batas_akhir_masa	batas	akhir	masa	2
bekal_di_masa	bekal	di	masa	2
belajar_demi_masa	belajar	demi	masa	2
belajar_untuk_masa	belajar	untuk	masa	2
beragam_produk_masa	beragam	produk	masa	2
berakhir-nya_masa_jabatan	berakhir-nya	masa	jabatan	2
berarti_masa_reses	berarti	masa	reses	2
berat_di_masa	berat	di	masa	2
berbagai_masa-lah_yang	berbagai	masa-lah	yang	2
bergerak_dari_masa	bergerak	dari	masa	2
berhubungan_dengan_masa	berhubungan	dengan	masa	2
berikutnya_pada_masa	berikutnya	pada	masa	2
berkaitan_dengan_masa	berkaitan	dengan	masa	2
berkembang_pada_masa	berkembang	pada	masa	2
berkompetisi_di_masa	berkompetisi	di	masa	2
berkualitas_di_masa	berkualitas	di	masa	2
berlaku_hingga_masa	berlaku	hingga	masa	2
berlanjut_di_masa	berlanjut	di	masa	2
berlanjut_hingga_masa	berlanjut	hingga	masa	2
berlanjut_pada_masa	berlanjut	pada	masa	2
berpamitan_karena_masa	berpamitan	karena	masa	2
bersama_demi_masa	bersama	demi	masa	2
bersama_di_masa	bersama	di	masa	2
besar_pada_masa	besar	pada	masa	2
besar_untuk_masa	besar	untuk	masa	2
bisa_membawa_masa	bisa	membawa	masa	2
bisa_memprediksi_masa	bisa	memprediksi	masa	2
bisa_tawarkan_masa	bisa	tawarkan	masa	2
bola_pada_masa	bola	pada	masa	2
boleh_masa_bodoh	boleh	masa	bodoh	2
budaya_masa_lalu	budaya	masa	lalu	2
bukan_di_masa	bukan	di	masa	2
bulan_masa_kerja	bulan	masa	kerja	2
bulan_masa_percobaan	bulan	masa	percobaan	2
bulan_pertama_masa	bulan	pertama	masa	2
bulan_sampai_masa	bulan	sampai	masa	2
bulan_untuk_masa	bulan	untuk	masa	2
calon-calon_pemimpin_masa	calon-calon	pemimpin	masa	2
cerdas_masa_kini	cerdas	masa	kini	2
cerita_masa_lalu	cerita	masa	lalu	2
cita-cita_masa_depan	cita-cita	masa	depan	2
cuaca_di_masa	cuaca	di	masa	2
cuti_masa_kampanye	cuti	masa	kampanye	2
cuti_selama_masa	cuti	selama	masa	2
dalam_masa_awal	dalam	masa	awal	2
dalam_masa_berkabung	dalam	masa	berkabung	2
dalam_masa_keemasan	dalam	masa	keemasan	2
dalam_masa_krisis	dalam	masa	krisis	2
dalam_masa_orientasi	dalam	masa	orientasi	2
dalam_masa_perawatan	dalam	masa	perawatan	2
dalam_masa_percobaan	dalam	masa	percobaan	2
dalam_masa_pertumbuhan	dalam	masa	pertumbuhan	2
dalam_masa_resesi	dalam	masa	resesi	2
dalam_masa_satu	dalam	masa	satu	2
dalam_masa_tugasnya	dalam	masa	tugasnya	2
dalam_masa_tunggu	dalam	masa	tunggu	2
dalam_masa_yang	dalam	masa	yang	2
dalam_menentukan_masa	dalam	menentukan	masa	2
dalam_mengisi_masa	dalam	mengisi	masa	2
dalam_menyongsong_masa	dalam	menyongsong	masa	2
dalam_periode_masa	dalam	periode	masa	2
dan_dari_masa	dan	dari	masa	2
dan_masa_bodoh	dan	masa	bodoh	2
dan_masa_jabatan	dan	masa	jabatan	2
dan_masa_kini	dan	masa	kini	2
dan_melupakan_masa	dan	melupakan	masa	2
dan_menentukan_masa	dan	menentukan	masa	2
dan_mengancam_masa	dan	mengancam	masa	2
dan_menghancurkan_masa	dan	menghancurkan	masa	2
dan_menjalani_masa	dan	menjalani	masa	2
dan_merancang_masa	dan	merancang	masa	2
dan_untuk_masa	dan	untuk	masa	2
dari_kesalahan_masa	dari	kesalahan	masa	2
dari_masa_itu	dari	masa	itu	2
dari_masa_kerja	dari	masa	kerja	2
dari_masa_lampau	dari	masa	lampau	2
dari_masa_pemerintahan	dari	masa	pemerintahan	2
dari_masa_tahun	dari	masa	tahun	2
dari_masa_yang	dari	masa	yang	2
dari_pengalaman_masa	dari	pengalaman	masa	2
dari_tiga_masa	dari	tiga	masa	2
daripada_di_masa	daripada	di	masa	2
data_di_masa	data	di	masa	2
datang_suatu_masa	datang	suatu	masa	2
dekat_sebelum_masa	dekat	sebelum	masa	2
demikian_di_masa	demikian	di	masa	2
dengan_masa_kampanye	dengan	masa	kampanye	2
dengan_masa_kepemimpinan	dengan	masa	kepemimpinan	2
dengan_masa_kini	dengan	masa	kini	2
dengan_masa_lalunya	dengan	masa	lalunya	2
dengan_masa_minggu	dengan	masa	minggu	2
dengan_masa_persiapan	dengan	masa	persiapan	2
dengan_masa_repayment	dengan	masa	repayment	2
dengan_masa_tenggang	dengan	masa	tenggang	2
dengan_masa-lah_ini	dengan	masa-lah	ini	2
dengan_memanfaatkan_masa	dengan	memanfaatkan	masa	2
dengan_perpanjangan_masa	dengan	perpanjangan	masa	2
deviasi_di_masa	deviasi	di	masa	2
di_akhir-akhir_masa	di	akhir-akhir	masa	2
di_di_masa	di	di	masa	2
di_masa_arus	di	masa	arus	2
di_masa_de-pan	di	masa	de-pan	2
di_masa_ini	di	masa	ini	2
di_masa_ke-pemimpinan	di	masa	ke-pemimpinan	2
di_masa_kehamilan	di	masa	kehamilan	2
di_masa_kejayaan	di	masa	kejayaan	2
di_masa_krisis	di	masa	krisis	2
di_masa_lalunya	di	masa	lalunya	2
di_masa_libur	di	masa	libur	2
di_masa_membuat	di	masa	membuat	2
di_masa_pemerintahannya	di	masa	pemerintahannya	2
di_masa_peralihan	di	masa	peralihan	2
di_masa_remaja	di	masa	remaja	2
di_masa_reses	di	masa	reses	2
di_masa_sekolah	di	masa	sekolah	2
di_masa_senja	di	masa	senja	2
di_masa_transisi	di	masa	transisi	2
di_masa_tuanya	di	masa	tuanya	2
di_masa-masa_awal	di	masa-masa	awal	2
di_masa-masa_hari	di	masa-masa	hari	2
di_masa-masa_lalu	di	masa-masa	lalu	2
di_masa-masa_paling	di	masa-masa	paling	2
di_saat_masa	di	saat	masa	2
di_suatu_masa	di	suatu	masa	2
di_tengah_masa	di	tengah	masa	2
di_tengah-tengah_masa	di	tengah-tengah	masa	2
dibahas_pada_masa	dibahas	pada	masa	2
dibangun_di_masa	dibangun	di	masa	2
dibuat_di_masa	dibuat	di	masa	2
dibutuhkan_untuk_masa	dibutuhkan	untuk	masa	2
didik_untuk_masa	didik	untuk	masa	2
dijaring_lewat_masa	dijaring	lewat	masa	2
dikenang_sepanjang_masa	dikenang	sepanjang	masa	2
dilaksanakan_pada_masa	dilaksanakan	pada	masa	2
dilakukan_sebelum_masa	dilakukan	sebelum	masa	2
dilakukan_sejak_masa	dilakukan	sejak	masa	2
dilakukan_selama_masa	dilakukan	selama	masa	2
dimulai_pada_masa	dimulai	pada	masa	2
diperlukan_di_masa	diperlukan	di	masa	2
dipertahankan_sampai_masa	dipertahankan	sampai	masa	2
diri_di_masa	diri	di	masa	2
disesuaikan_dengan_masa	disesuaikan	dengan	masa	2
diwaspadai_selama_masa	diwaspadai	selama	masa	2
dosa_masa_lalunya	dosa	masa	lalunya	2
dua_kali_masa	dua	kali	masa	2
dulu_di_masa	dulu	di	masa	2
dunia_di_masa	dunia	di	masa	2
dunia_sepanjang_masa	dunia	sepanjang	masa	2
ekonomi_pada_masa	ekonomi	pada	masa	2
era_masa_kini	era	masa	kini	2
estafet_masa_depan	estafet	masa	depan	2
fisik_di_masa	fisik	di	masa	2
gaul_masa_kini	gaul	masa	kini	2
gaya_masa_kini	gaya	masa	kini	2
gereja_di_masa	gereja	di	masa	2
global_di_masa	global	di	masa	2
gol_sepanjang_masa	gol	sepanjang	masa	2
good_di_masa	good	di	masa	2
habis_masa_izin	habis	masa	izin	2
habis_masa_tugasnya	habis	masa	tugasnya	2
hadir_di_masa	hadir	di	masa	2
haji_di_masa	haji	di	masa	2
halaman_di_masa	halaman	di	masa	2
hanya_di_masa	hanya	di	masa	2
hanya_masa_depan	hanya	masa	depan	2
hanya_menghadirkan_masa	hanya	menghadirkan	masa	2
hanya_pada_masa	hanya	pada	masa	2
harapan_untuk_masa	harapan	untuk	masa	2
harus_melewati_masa-masa	harus	melewati	masa-masa	2
harus_memasuki_masa	harus	memasuki	masa	2
hi-dup_di_masa	hi-dup	di	masa	2
hidup_masyarakat_masa	hidup	masyarakat	masa	2
hidup_satu_masa	hidup	satu	masa	2
hidupnya_di_masa	hidupnya	di	masa	2
hingga_masa_bakti	hingga	masa	bakti	2
hingga_masa_kampanye	hingga	masa	kampanye	2
hingga_masa_kredit	hingga	masa	kredit	2
hingga_masa_pendaftaran	hingga	masa	pendaftaran	2
hingga_pukul_masa	hingga	pukul	masa	2
impian_masa_kecilnya	impian	masa	kecilnya	2
industri_di_masa	industri	di	masa	2
ingin_masa_depan	ingin	masa	depan	2
ingin_memanfaatkan_masa	ingin	memanfaatkan	masa	2
ingin_memperpanjang_masa	ingin	memperpanjang	masa	2
ingin_menikmati_masa	ingin	menikmati	masa	2
ini_ada_masa	ini	ada	masa	2
ini_adalah_masa	ini	adalah	masa	2
ini_karena_masa	ini	karena	masa	2
ini_masa_depannya	ini	masa	depannya	2
ini_me-rupakan_masa	ini	me-rupakan	masa	2
ini_menjadi_masa	ini	menjadi	masa	2
ini_sebagai_masa	ini	sebagai	masa	2
ini_terkait_masa	ini	terkait	masa	2
inilah_masa_emas	inilah	masa	emas	2
internasional_di_masa	internasional	di	masa	2
investasi_masa_depan	investasi	masa	depan	2
itu_dalam_masa	itu	dalam	masa	2
itu_masa_kampanye	itu	masa	kampanye	2
itu_memiliki_masa	itu	memiliki	masa	2
jamah_di_masa-masa	jamah	di	masa-masa	2
jauh_di_masa	jauh	di	masa	2
jauh_sebelum_masa	jauh	sebelum	masa	2
jika_di_masa	jika	di	masa	2
juga_dengan_masa	juga	dengan	masa	2
juga_pada_masa	juga	pada	masa	2
juga_yang_masa	juga	yang	masa	2
kalau_masa_jabatan	kalau	masa	jabatan	2
kali_masa_jabatan	kali	masa	jabatan	2
kali_masa_tanam	kali	masa	tanam	2
kami_di_masa	kami	di	masa	2
kan_masih_masa	kan	masih	masa	2
kapan_masa_peminjaman	kapan	masa	peminjaman	2
karena_ada_masa	karena	ada	masa	2
karena_di_masa	karena	di	masa	2
karena_masa_berlaku	karena	masa	berlaku	2
karena_masa_jabatannya	karena	masa	jabatannya	2
karena_masa_kontraknya	karena	masa	kontraknya	2
karena_masa-lah_ini	karena	masa-lah	ini	2
karena_masih_masa	karena	masih	masa	2
karena_mencakup_masa	karena	mencakup	masa	2
karena_selama_masa	karena	selama	masa	2
kariernya_di_masa	kariernya	di	masa	2
kata_dia_masa	kata	dia	masa	2
ke_masa_kata	ke	masa	kata	2
ke_masa_kejayaan	ke	masa	kejayaan	2
ke_masa_seiring	ke	masa	seiring	2
ke_masa_silam	ke	masa	silam	2
keberhasilan_masa_lalu	keberhasilan	masa	lalu	2
keberlangsungan_masa_depan	keberlangsungan	masa	depan	2
kebijakan_di_masa	kebijakan	di	masa	2
kebijakan_perpanjangan_masa	kebijakan	perpanjangan	masa	2
kecelakaan_di_masa	kecelakaan	di	masa	2
kehidupannya_di_masa	kehidupannya	di	masa	2
kejadian_masa_lalu	kejadian	masa	lalu	2
kelestariannya_di_masa	kelestariannya	di	masa	2
kembali_di_masa	kembali	di	masa	2
kembali_ke_masa-masa	kembali	ke	masa-masa	2
kembali_masa_lalu	kembali	masa	lalu	2
kembali_pada_masa	kembali	pada	masa	2
kemerdekaan_di_masa	kemerdekaan	di	masa	2
kenangan_di_masa	kenangan	di	masa	2
kenangan_masa_lalu	kenangan	masa	lalu	2
kepastian_masa_depan	kepastian	masa	depan	2
kepemimpinan_di_masa	kepemimpinan	di	masa	2
kepengurusan_masa_bakti	kepengurusan	masa	bakti	2
kerajaan_pada_masa	kerajaan	pada	masa	2
kesalahan_di_masa	kesalahan	di	masa	2
kesehatan_dan_masa	kesehatan	dan	masa	2
kesejahteraan_dan_masa	kesejahteraan	dan	masa	2
ketidakpastian_masa_depan	ketidakpastian	masa	depan	2
ketika_masa_pemerintahan	ketika	masa	pemerintahan	2
ketika_masa_reses	ketika	masa	reses	2
ketika_masa-lah_ini	ketika	masa-lah	ini	2
khawatir_dengan_masa	khawatir	dengan	masa	2
khususnya_di_masa	khususnya	di	masa	2
kini_memasuki_masa	kini	memasuki	masa	2
kita_pada_masa	kita	pada	masa	2
klub_pada_masa	klub	pada	masa	2
komunis_pada_masa	komunis	pada	masa	2
korban_di_masa	korban	di	masa	2
kunci_menghadapi_masa	kunci	menghadapi	masa	2
laga_di_masa-masa	laga	di	masa-masa	2
lagi_masa_depan	lagi	masa	depan	2
lagi_memasuki_masa	lagi	memasuki	masa	2
lahir_pada_masa	lahir	pada	masa	2
lainnya_di_masa	lainnya	di	masa	2
lalu_dan_masa	lalu	dan	masa	2
lalu_pada_masa	lalu	pada	masa	2
lamanya_masa_kerja	lamanya	masa	kerja	2
lamanya_masa_tunggu	lamanya	masa	tunggu	2
lampau_dengan_masa	lampau	dengan	masa	2
lampau_ke_masa	lampau	ke	masa	2
lebih_di_masa	lebih	di	masa	2
lewat_masa_reses	lewat	masa	reses	2
lokal_masa_depan	lokal	masa	depan	2
maju_di_masa	maju	di	masa	2
maju_pada_masa	maju	pada	masa	2
maka_di_masa	maka	di	masa	2
mampu_mengatasi_masa-lah	mampu	mengatasi	masa-lah	2
mampu_mengubah_masa	mampu	mengubah	masa	2
manfaatnya_untuk_masa	manfaatnya	untuk	masa	2
manusia_masa_kini	manusia	masa	kini	2
masa_agresi_militer	masa	agresi	militer	2
masa_akhir_pertandingan	masa	akhir	pertandingan	2
masa_angkutan_liburan	masa	angkutan	liburan	2
masa_arus_balik	masa	arus	balik	2
masa_awal_alam	masa	awal	alam	2
masa_awal_kemerdekaan	masa	awal	kemerdekaan	2
masa_bakti_paling	masa	bakti	paling	2
masa_bakti_tertanggal	masa	bakti	tertanggal	2
masa_baktinya_masih	masa	baktinya	masih	2
masa_baktinya_sudah	masa	baktinya	sudah	2
masa_bayar_utama	masa	bayar	utama	2
masa_berkabung_atas	masa	berkabung	atas	2
masa_berkabung_nasional	masa	berkabung	nasional	2
masa_berlaku_hingga	masa	berlaku	hingga	2
masa_berlaku_lima	masa	berlaku	lima	2
masa_berlaku_uji	masa	berlaku	uji	2
masa_berlakunya_habis	masa	berlakunya	habis	2
masa_berlakunya_pada	masa	berlakunya	pada	2
masa_berlakunya_sejak	masa	berlakunya	sejak	2
masa_berlakunya_sudah	masa	berlakunya	sudah	2
masa_demokrasi_terpimpin	masa	demokrasi	terpimpin	2
masa_depan_ada	masa	depan	ada	2
masa_depan_anaknya	masa	depan	anaknya	2
masa_depan_baru	masa	depan	baru	2
masa_depan_begitu	masa	depan	begitu	2
masa_depan_buatan	masa	depan	buatan	2
masa_depan_bumi	masa	depan	bumi	2
masa_depan_dia	masa	depan	dia	2
masa_depan_gereja	masa	depan	gereja	2
masa_depan_harus	masa	depan	harus	2
masa_depan_hubungan	masa	depan	hubungan	2
masa_depan_imbuhnya	masa	depan	imbuhnya	2
masa_depan_induk	masa	depan	induk	2
masa_depan_jelas	masa	depan	jelas	2
masa_depan_keuangan	masa	depan	keuangan	2
masa_depan_lingkungan	masa	depan	lingkungan	2
masa_depan_manusia	masa	depan	manusia	2
masa_depan_masih	masa	depan	masih	2
masa_depan_olahraga	masa	depan	olahraga	2
masa_depan_pada	masa	depan	pada	2
masa_depan_pendidikan	masa	depan	pendidikan	2
masa_depan_perekonomian	masa	depan	perekonomian	2
masa_depan_perjanjian	masa	depan	perjanjian	2
masa_depan_politik	masa	depan	politik	2
masa_depan_rakyat	masa	depan	rakyat	2
masa_depan_sang	masa	depan	sang	2
masa_depan_sebab	masa	depan	sebab	2
masa_depan_sebaiknya	masa	depan	sebaiknya	2
masa_depan_secara	masa	depan	secara	2
masa_depan_seiring	masa	depan	seiring	2
masa_depan_sepak	masa	depan	sepak	2
masa_depan_setelah	masa	depan	setelah	2
masa_depan_tapi	masa	depan	tapi	2
